epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.09558,0.77959,4.15806,1.33791,0.12781,0.22926,0.13836,0.09784,0.58909,3.3897,1.21857,8.335e-05,8.335e-05,8.335e-05
2,12.4329,0.70778,3.12428,1.294,0.31831,0.47861,0.27903,0.17791,0.70392,2.59254,1.35422,0.000179739,0.000179739,0.000179739
3,16.0088,0.75965,2.10688,1.33661,0.42944,0.5746,0.41544,0.29064,0.83761,2.42539,1.46013,0.000272168,0.000272168,0.000272168
4,19.4985,0.68234,1.82468,1.26147,0.37605,0.64516,0.40861,0.30987,0.74285,1.99518,1.34092,0.000360635,0.000360635,0.000360635
5,22.9783,0.66713,1.71534,1.22559,0.36107,0.82473,0.43544,0.34483,0.66361,1.90737,1.26036,0.000445142,0.000445142,0.000445142
6,26.4418,0.67587,1.55052,1.20545,0.37112,0.8229,0.48556,0.39588,0.72998,2.21452,1.34645,0.000525688,0.000525688,0.000525688
7,29.9115,0.69972,1.50861,1.29243,0.36564,0.8079,0.48028,0.38999,0.73007,2.18553,1.30051,0.000602274,0.000602274,0.000602274
8,33.2776,0.7696,1.44971,1.28349,0.39261,0.69092,0.36781,0.26236,1.14177,2.00414,1.69444,0.000674898,0.000674898,0.000674898
9,36.6432,0.7794,1.49981,1.29439,0.29212,0.81437,0.35377,0.27835,0.88911,2.16673,1.38606,0.000743562,0.000743562,0.000743562
10,39.9543,0.76596,1.406,1.27816,0.32193,0.81586,0.37966,0.28355,0.8987,2.11557,1.47238,0.000808265,0.000808265,0.000808265
11,43.2577,0.74706,1.42859,1.27505,0.33292,0.68833,0.34438,0.26042,nan,nan,nan,0.000869007,0.000869007,0.000869007
12,46.6064,0.74134,1.37792,1.25662,0.34139,0.67501,0.37094,0.28306,nan,nan,nan,0.000925788,0.000925788,0.000925788
13,49.9321,0.78094,1.37494,1.30201,0.40556,0.76459,0.40563,0.29735,0.92314,1.71056,1.57214,0.000978609,0.000978609,0.000978609
14,53.3835,0.76657,1.32054,1.29188,0.40998,0.67662,0.41945,0.23352,1.38196,1.96291,2.06704,0.00102747,0.00102747,0.00102747
15,56.8096,0.77056,1.29398,1.25573,0.35872,0.67319,0.42333,0.27934,1.04584,2.02352,1.67756,0.00107237,0.00107237,0.00107237
16,60.183,0.75893,1.30825,1.27944,0.289,0.73084,0.36346,0.27707,0.92027,2.85165,1.52058,0.00111331,0.00111331,0.00111331
17,63.5176,0.73151,1.27569,1.2171,0.34091,0.72464,0.44453,0.30955,0.89911,2.91898,1.49993,0.00113889,0.00113889,0.00113889
18,66.9607,0.73737,1.20933,1.26885,0.3608,0.68805,0.38723,0.28452,0.89819,2.51746,1.4429,0.00110589,0.00110589,0.00110589
19,70.297,0.73865,1.28121,1.22501,0.28979,0.6951,0.33784,0.24891,0.91203,2.60425,1.45279,0.00107288,0.00107288,0.00107288
20,73.6414,0.72204,1.19274,1.23976,0.41591,0.68362,0.50597,0.38318,0.92628,2.18626,1.45207,0.00103987,0.00103987,0.00103987
21,76.9228,0.68072,1.13811,1.21075,0.48035,0.68545,0.57842,0.42847,1.01918,1.81429,1.56091,0.00100687,0.00100687,0.00100687
22,80.3365,0.70655,1.17124,1.19952,0.22452,0.50991,0.32895,0.25361,0.91532,3.06506,1.43362,0.000973861,0.000973861,0.000973861
