class,precision,recall,mAP50,mAP50-95
all,0.6860557631656526,0.8154088469996486,0.8243180424142235,0.7050113398433775
healthy,0.5524269820846538,0.7887323943661971,0.7498684345457921,0.6491873017875902
rust,0.8196845442466515,0.8420852996331001,0.8987676502826548,0.7608353778991644
