epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,330.307,0.38651,0.50858,0.61079,0.91968,0.86166,0.88093,0.92124,0.86033,0.86628,0.88569,0.92714,0.86548,0.37631,0.82162,0.63905,0.89266,0.00079238,0.00079238,0.00079238
47,337.295,0.37145,0.50314,0.59832,0.92355,0.83981,0.86232,0.92509,0.85674,0.84154,0.86709,0.92652,0.85428,0.3652,0.87161,0.61974,0.88366,0.000778233,0.000778233,0.000778233
48,344.673,0.37052,0.51575,0.58305,0.91843,0.91724,0.8031,0.91947,0.86436,0.91724,0.8031,0.92202,0.86426,0.3316,0.78278,0.60155,0.84642,0.000764086,0.000764086,0.000764086
49,351.876,0.36635,0.51804,0.61343,0.91677,0.8369,0.85547,0.92537,0.8605,0.8369,0.85547,0.92587,0.85408,0.34179,0.80351,0.56941,0.85664,0.000749939,0.000749939,0.000749939
50,359,0.36929,0.51984,0.60616,0.91924,0.90071,0.8152,0.93355,0.87955,0.89949,0.81531,0.9388,0.87572,0.3183,0.72397,0.67108,0.82847,0.000735792,0.000735792,0.000735792
51,366.142,0.3646,0.4929,0.61495,0.92149,0.83286,0.80953,0.91572,0.86133,0.83286,0.80953,0.91944,0.855,0.33976,0.8134,0.67306,0.85621,0.000721645,0.000721645,0.000721645
52,373.442,0.35943,0.47489,0.56594,0.91652,0.92569,0.87633,0.94148,0.8772,0.89721,0.9089,0.9428,0.8792,0.34936,0.773,0.5947,0.85833,0.000707498,0.000707498,0.000707498
53,381.235,0.35466,0.49566,0.56623,0.90937,0.91718,0.83399,0.92526,0.86535,0.91126,0.82929,0.92501,0.87388,0.35955,0.72403,0.52309,0.87529,0.000693351,0.000693351,0.000693351
54,387.984,0.35184,0.46945,0.56948,0.91147,0.92381,0.80481,0.91716,0.84685,0.92381,0.80481,0.91516,0.85273,0.35558,0.72873,0.63514,0.87551,0.000679204,0.000679204,0.000679204
55,394.402,0.36518,0.48047,0.5869,0.90927,0.87768,0.83821,0.91817,0.83753,0.91437,0.81604,0.92322,0.85507,0.36215,0.73243,0.58717,0.88489,0.000665057,0.000665057,0.000665057
56,401.098,0.35637,0.47064,0.58284,0.91403,0.90284,0.7661,0.91834,0.85621,0.89142,0.76856,0.91996,0.86327,0.35066,0.69566,0.65196,0.88012,0.000650909,0.000650909,0.000650909
57,407.739,0.35053,0.4688,0.54999,0.90693,0.89438,0.7887,0.92045,0.86046,0.89922,0.79365,0.9265,0.86304,0.33419,0.72067,0.59565,0.85287,0.000636762,0.000636762,0.000636762
58,414.124,0.34347,0.44986,0.52374,0.90368,0.87609,0.83951,0.93753,0.87085,0.86637,0.83035,0.92716,0.86287,0.39865,0.86795,0.54106,0.93016,0.000622615,0.000622615,0.000622615
59,420.447,0.36172,0.47448,0.55278,0.91431,0.91833,0.81725,0.9347,0.86884,0.91279,0.81249,0.93211,0.86687,0.33711,0.75637,0.57189,0.83869,0.000608468,0.000608468,0.000608468
60,426.871,0.33166,0.45114,0.52137,0.89979,0.89366,0.80755,0.93372,0.87765,0.89366,0.80755,0.93254,0.87471,0.30501,0.7764,0.78474,0.82654,0.000594321,0.000594321,0.000594321
61,433.317,0.33606,0.42583,0.53991,0.90392,0.9043,0.81001,0.92078,0.86163,0.9043,0.81001,0.92454,0.85718,0.31279,0.79476,0.52158,0.85108,0.000580174,0.000580174,0.000580174
62,440.327,0.33152,0.43761,0.52319,0.90458,0.9295,0.83703,0.92516,0.88001,0.93472,0.8418,0.92953,0.86699,0.29578,0.8396,0.59773,0.82233,0.000566027,0.000566027,0.000566027
63,446.662,0.32918,0.43972,0.52191,0.89876,0.8783,0.79041,0.93448,0.8783,0.87094,0.78565,0.93435,0.87205,0.33979,0.7369,0.65797,0.8723,0.00055188,0.00055188,0.00055188
