class,precision,recall,mAP50,mAP50-95
all,0.6912440302470304,0.7126614036554142,0.7501715000843214,0.7035285618840679
frog-eye-leaf-spot,0.7139683656200173,0.7352941176470589,0.731723078387603,0.7121963602706479
healthy,0.7474744381046206,0.5837236110284016,0.704109256597929,0.6345369059578787
rust,0.6122892870164532,0.8189664822907822,0.8146821652674324,0.7638524194236762
