epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.91481,0.72753,2.98545,1.24803,0.00667,0.99296,0.11039,0.0883,0.52173,2.90379,1.07061,3.334e-05,3.334e-05,3.334e-05
2,7.51599,0.63094,3.00904,1.16414,0.0067,0.99296,0.12917,0.10509,0.52071,2.86158,1.07727,8.16997e-05,8.16997e-05,8.16997e-05
3,10.1303,0.63324,2.92271,1.18095,0.00669,0.98592,0.16089,0.12538,0.55013,2.81902,1.10255,0.000128079,0.000128079,0.000128079
4,11.8554,0.53204,2.82809,1.08966,0.00689,0.99296,0.26514,0.20473,0.56264,2.74185,1.10832,0.000172478,0.000172478,0.000172478
5,13.5294,0.52624,2.71844,1.06971,0.00709,0.99296,0.30258,0.23193,0.5891,2.68079,1.14602,0.000214896,0.000214896,0.000214896
6,15.1528,0.52784,2.62773,1.10842,0.15531,0.54169,0.31758,0.23871,0.60318,2.64674,1.1725,0.000255334,0.000255334,0.000255334
7,16.7899,0.59926,2.56044,1.09978,0.21326,0.44107,0.31896,0.24198,0.63878,2.57935,1.21788,0.000293792,0.000293792,0.000293792
8,18.3784,0.51738,2.48561,1.07604,0.23252,0.39593,0.31818,0.24755,0.66443,2.5273,1.25746,0.000330269,0.000330269,0.000330269
9,20.0026,0.62933,2.46812,1.18693,0.23613,0.47396,0.31688,0.25481,0.6642,2.43316,1.24305,0.000364766,0.000364766,0.000364766
10,21.7731,0.58206,2.35951,1.12992,0.23509,0.48409,0.30992,0.25317,0.64668,2.39168,1.22689,0.000397283,0.000397283,0.000397283
11,23.375,0.55882,2.346,1.12432,0.214,0.49033,0.31741,0.25778,0.63253,2.29783,1.21092,0.000427819,0.000427819,0.000427819
12,24.9401,0.57122,2.24199,1.12256,0.20543,0.50522,0.32589,0.26225,0.64889,2.25729,1.21884,0.000456375,0.000456375,0.000456375
13,26.5669,0.5655,2.10732,1.13055,0.2433,0.56013,0.32635,0.25917,0.67285,2.17106,1.21834,0.00048295,0.00048295,0.00048295
14,28.1624,0.56153,2.08307,1.15659,0.2477,0.60671,0.32767,0.26736,0.65638,2.15058,1.18644,0.000507545,0.000507545,0.000507545
15,29.8138,0.61797,2.02109,1.13226,0.2753,0.7024,0.31413,0.25356,0.6795,2.08892,1.18942,0.000530159,0.000530159,0.000530159
16,31.4179,0.59051,1.96123,1.11958,0.28023,0.7024,0.31406,0.25402,0.6912,2.03267,1.20405,0.000550793,0.000550793,0.000550793
17,33.0341,0.6309,1.86985,1.15032,0.32095,0.73057,0.37426,0.28911,0.76094,1.95326,1.26767,0.000569447,0.000569447,0.000569447
18,34.6025,0.5727,1.7257,1.0903,0.32855,0.74218,0.379,0.30348,0.71419,1.91569,1.23836,0.000586121,0.000586121,0.000586121
19,36.3665,0.70627,1.79044,1.27598,0.34565,0.72348,0.40161,0.32843,0.66923,1.84064,1.21733,0.000600813,0.000600813,0.000600813
20,37.927,0.58647,1.65365,1.12815,0.34653,0.81508,0.44964,0.37279,0.65762,1.81705,1.19894,0.000613526,0.000613526,0.000613526
21,39.5116,0.61956,1.5782,1.16203,0.35956,0.7738,0.45866,0.36023,0.71686,1.84029,1.24118,0.000624258,0.000624258,0.000624258
22,41.0638,0.58907,1.48421,1.11786,0.33584,0.75226,0.44351,0.34678,0.73167,1.88917,1.27069,0.00063301,0.00063301,0.00063301
23,42.6763,0.6578,1.50851,1.2032,0.35746,0.77448,0.44827,0.35132,0.74677,1.90349,1.29642,0.000639781,0.000639781,0.000639781
24,44.2448,0.59172,1.42006,1.12657,0.39049,0.73734,0.44562,0.36504,0.67482,1.96959,1.23471,0.000644572,0.000644572,0.000644572
25,45.8501,0.58565,1.5133,1.14341,0.38623,0.74804,0.45491,0.38091,0.64155,2.04509,1.22267,0.000647383,0.000647383,0.000647383
26,47.4413,0.54622,1.40241,1.09389,0.39438,0.73657,0.45591,0.38445,0.6487,2.12017,1.22148,0.000648213,0.000648213,0.000648213
27,49.1968,0.64404,1.37533,1.18317,0.40608,0.72509,0.45845,0.37589,0.68607,2.08741,1.26459,0.000647063,0.000647063,0.000647063
28,50.8076,0.58933,1.37387,1.17905,0.4117,0.69953,0.49109,0.37184,0.80189,2.10173,1.40502,0.000643932,0.000643932,0.000643932
29,52.3667,0.60841,1.27072,1.15096,0.4117,0.69953,0.49109,0.37184,0.80189,2.10173,1.40502,0.000638821,0.000638821,0.000638821
30,54.3397,0.58087,1.27052,1.0951,0.41657,0.75367,0.53541,0.38393,0.88518,2.19748,1.51556,0.00063173,0.00063173,0.00063173
31,56.3701,0.55952,1.26858,1.09327,0.43787,0.73657,0.55577,0.40139,0.87478,2.13966,1.49444,0.000622658,0.000622658,0.000622658
32,58.3739,0.59036,1.28305,1.11141,0.50103,0.62024,0.5629,0.39262,0.85891,2.17465,1.45653,0.000611606,0.000611606,0.000611606
33,60.3678,0.61953,1.31038,1.08813,0.50103,0.62024,0.5629,0.39262,0.85891,2.17465,1.45653,0.000598573,0.000598573,0.000598573
34,62.382,0.55577,1.28288,1.10303,0.5731,0.59729,0.54822,0.38958,0.86641,2.19896,1.45392,0.000577782,0.000577782,0.000577782
35,64.3439,0.61692,1.25678,1.16074,0.61867,0.54173,0.54265,0.39574,0.86275,2.2324,1.43674,0.000544776,0.000544776,0.000544776
36,66.359,0.57528,1.14729,1.08081,0.6389,0.57433,0.55887,0.42044,0.80689,2.28187,1.38345,0.000511769,0.000511769,0.000511769
37,68.3616,0.58855,1.22689,1.12839,0.6389,0.57433,0.55887,0.42044,0.80689,2.28187,1.38345,0.000478762,0.000478762,0.000478762
38,70.3432,0.60965,1.24933,1.17194,0.67638,0.59055,0.57849,0.43684,0.77375,2.22159,1.34761,0.000445756,0.000445756,0.000445756
39,72.3676,0.50615,1.03989,1.04989,0.68389,0.58581,0.60304,0.45174,0.75557,2.15554,1.34745,0.000412749,0.000412749,0.000412749
40,74.3783,0.59328,1.13804,1.12052,0.65658,0.60664,0.62702,0.48236,0.69392,2.14004,1.28013,0.000379743,0.000379743,0.000379743
41,79.469,0.52939,1.32305,1.09798,0.65658,0.60664,0.62702,0.48236,0.69392,2.14004,1.28013,0.000346736,0.000346736,0.000346736
42,81.4327,0.44376,1.12117,1.01295,0.65081,0.6017,0.63816,0.50554,0.67266,2.14073,1.28653,0.000313729,0.000313729,0.000313729
43,83.0094,0.45146,1.16289,0.99889,0.72961,0.54808,0.65371,0.53163,0.64312,2.11014,1.26658,0.000280723,0.000280723,0.000280723
44,84.6155,0.47184,1.17559,1.01118,0.64044,0.59928,0.6762,0.55578,0.62567,2.05638,1.24526,0.000247716,0.000247716,0.000247716
45,86.9605,0.4303,1.12209,0.98638,0.64044,0.59928,0.6762,0.55578,0.62567,2.05638,1.24526,0.00021471,0.00021471,0.00021471
46,88.5581,0.37647,1.08168,0.9322,0.67052,0.59911,0.69354,0.58093,0.61987,1.9585,1.24528,0.000181703,0.000181703,0.000181703
47,90.151,0.5272,1.18143,1.07201,0.7094,0.5639,0.70653,0.59427,0.6121,1.86775,1.23793,0.000148696,0.000148696,0.000148696
48,91.72,0.46048,1.13611,1.01983,0.65595,0.6444,0.71736,0.59562,0.60697,1.777,1.23169,0.00011569,0.00011569,0.00011569
49,93.4524,0.44533,1.06532,1.00399,0.65595,0.6444,0.71736,0.59562,0.60697,1.777,1.23169,8.26832e-05,8.26832e-05,8.26832e-05
50,95.0326,0.42116,1.0188,0.97576,0.75835,0.56288,0.72562,0.6049,0.59586,1.75453,1.21977,4.96766e-05,4.96766e-05,4.96766e-05
