class,precision,recall,mAP50,mAP50-95
all,0.6420658680310332,0.7651863978032027,0.721688677636531,0.6388134256715243
healthy,0.5261515698190504,0.7183098591549296,0.7042777939675768,0.6227461266804659
rust,0.7579801662430159,0.8120629364514759,0.7390995613054852,0.6548807246625828
