epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.4801,0.79204,2.32976,1.32674,0.68137,0.49009,0.49645,0.40143,0.64032,1.73921,1.21475,0.00047092,0.00047092,0.00047092
2,39.7886,0.81909,1.64744,1.30869,0.40966,0.52324,0.42047,0.28811,0.8906,2.12012,1.50258,0.000928498,0.000928498,0.000928498
3,53.3538,0.86274,1.52451,1.34179,0.37108,0.42157,0.29754,0.1942,1.00474,3.29129,1.61164,0.00136721,0.00136721,0.00136721
4,67.0231,0.84161,1.4383,1.32408,0.6371,0.62611,0.71385,0.55599,0.78917,1.66715,1.30652,0.00134412,0.00134412,0.00134412
5,80.51,0.7976,1.28318,1.29221,0.67973,0.66013,0.71183,0.55952,0.72352,1.4405,1.23532,0.00131582,0.00131582,0.00131582
6,94.676,0.78868,1.23242,1.27228,0.79714,0.67105,0.8034,0.67743,0.6532,1.0876,1.1556,0.00128753,0.00128753,0.00128753
7,108.8,0.76459,1.15678,1.2599,0.80426,0.72445,0.79561,0.64663,0.6929,1.05887,1.20419,0.00125923,0.00125923,0.00125923
8,122.591,0.72486,1.10359,1.23922,0.86917,0.75679,0.88296,0.7594,0.60901,0.94811,1.14645,0.00123094,0.00123094,0.00123094
9,136.717,0.71558,1.08501,1.23175,0.88528,0.73591,0.85411,0.69422,0.69966,0.9549,1.21338,0.00120265,0.00120265,0.00120265
10,150.637,0.70228,1.06762,1.20882,0.83507,0.85004,0.91175,0.79415,0.56574,0.96935,1.07472,0.00117435,0.00117435,0.00117435
11,164.284,0.67376,1.02653,1.20291,0.86014,0.7729,0.88866,0.76199,0.56227,0.86553,1.08568,0.00114606,0.00114606,0.00114606
12,178.049,0.67371,0.99222,1.19571,0.85449,0.7951,0.88067,0.74998,0.5578,0.90395,1.063,0.00111776,0.00111776,0.00111776
13,191.895,0.65745,0.9585,1.18515,0.87984,0.80165,0.91352,0.76693,0.62019,0.77379,1.11491,0.00108947,0.00108947,0.00108947
14,206.158,0.6457,0.94214,1.18779,0.86226,0.73256,0.87727,0.78371,0.50319,0.75253,1.00108,0.00106118,0.00106118,0.00106118
15,219.876,0.63414,0.94409,1.17825,0.77987,0.78694,0.87247,0.74752,0.55051,0.78933,1.06947,0.00103288,0.00103288,0.00103288
16,233.767,0.6311,0.94418,1.17439,0.91751,0.75248,0.91625,0.81265,0.49195,0.68475,0.98446,0.00100459,0.00100459,0.00100459
17,247.406,0.61881,0.89807,1.16479,0.82224,0.83727,0.91726,0.82736,0.44222,0.66639,0.96903,0.000976293,0.000976293,0.000976293
18,261.73,0.62252,0.87361,1.16371,0.84964,0.83207,0.91663,0.8265,0.48768,0.65323,0.99358,0.000947999,0.000947999,0.000947999
19,276.069,0.61046,0.86851,1.15809,0.93448,0.78623,0.92499,0.83451,0.46133,0.63664,0.99062,0.000919704,0.000919704,0.000919704
20,290.878,0.58661,0.84064,1.15057,0.9078,0.82022,0.92329,0.8394,0.45404,0.62041,0.95013,0.00089141,0.00089141,0.00089141
21,305.238,0.5842,0.83114,1.13987,0.85392,0.83027,0.90533,0.82633,0.4838,0.73097,0.98918,0.000863116,0.000863116,0.000863116
22,319.102,0.57822,0.84581,1.1363,0.86648,0.77372,0.87768,0.76931,0.49791,0.71617,0.99243,0.000834822,0.000834822,0.000834822
23,333.03,0.56439,0.80379,1.13444,0.92607,0.8594,0.93717,0.85838,0.453,0.56721,0.94385,0.000806528,0.000806528,0.000806528
24,346.858,0.56711,0.80333,1.12836,0.89873,0.81667,0.93506,0.8536,0.42936,0.57072,0.9382,0.000778233,0.000778233,0.000778233
25,360.589,0.56474,0.7798,1.12425,0.85857,0.87355,0.93297,0.86718,0.40634,0.55872,0.92096,0.000749939,0.000749939,0.000749939
26,374.277,0.55082,0.77529,1.11278,0.94264,0.83799,0.94653,0.87164,0.40975,0.54292,0.91149,0.000721645,0.000721645,0.000721645
27,388.14,0.53102,0.77358,1.10476,0.89866,0.87114,0.94055,0.86273,0.39653,0.56571,0.9129,0.000693351,0.000693351,0.000693351
28,401.926,0.54446,0.76502,1.11674,0.87303,0.88026,0.94703,0.88057,0.37994,0.53328,0.90464,0.000665057,0.000665057,0.000665057
