epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.8748,0.88508,2.83239,1.39216,0.02368,0.2712,0.01254,0.00493,1.76773,inf,2.589,0.00045728,0.00045728,0.00045728
2,21.9115,0.96125,1.63673,1.39405,0.48537,0.27037,0.2344,0.1192,1.53195,12.9134,2.73631,0.000919654,0.000919654,0.000919654
3,29.9862,1.03069,1.59788,1.41479,0.48684,0.50704,0.43279,0.28729,1.13747,6.63674,2.29162,0.00137269,0.00137269,0.00137269
4,38.9162,0.97532,1.52533,1.37151,0.30038,0.39135,0.29656,0.13575,1.71581,10.2315,2.61718,0.00138656,0.00138656,0.00138656
5,46.0056,0.99436,1.43652,1.38904,0.34335,0.45159,0.44879,0.31024,1.01952,7.1113,1.56868,0.00137241,0.00137241,0.00137241
6,52.9081,0.89648,1.34723,1.31662,0.48067,0.50394,0.4079,0.3018,0.88701,5.24731,1.39724,0.00135826,0.00135826,0.00135826
7,59.8233,0.94073,1.30993,1.34929,0.55163,0.49556,0.48819,0.35602,0.89767,3.57163,1.32634,0.00134412,0.00134412,0.00134412
8,66.858,0.92121,1.2776,1.32357,0.44654,0.57284,0.51183,0.39479,0.83445,8.36695,1.37938,0.00132997,0.00132997,0.00132997
9,73.7581,0.86584,1.22006,1.27047,0.74023,0.63463,0.73917,0.59984,0.69396,2.11844,1.15922,0.00131582,0.00131582,0.00131582
10,81.1858,0.86783,1.18072,1.29817,0.72196,0.64959,0.76284,0.58963,0.80004,2.48053,1.278,0.00130168,0.00130168,0.00130168
11,88.0651,0.80691,1.10547,1.25559,0.82655,0.68638,0.85469,0.72494,0.64644,1.32778,1.09725,0.00128753,0.00128753,0.00128753
12,95.0093,0.83046,1.1079,1.269,0.85967,0.71606,0.84838,0.7145,0.6023,1.10921,1.1022,0.00127338,0.00127338,0.00127338
