class,precision,recall,mAP50,mAP50-95
all,0.9360562109205547,0.875293180504448,0.9563098395793617,0.914543928721297
frog-eye-leaf-spot,0.9674432927551208,0.8741841841841842,0.9673327425115759,0.9432549881437987
healthy,0.952010403805975,0.7887323943661971,0.9277548130810981,0.8499493712307762
rust,0.8887149362005684,0.9629629629629629,0.9738419631454114,0.9504274267893157
