epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.6218,0.86262,1.80728,3.34058,1.06489,0.01351,0.58303,0.20438,0.16589,0.01296,0.57446,0.2031,0.18424,0.73158,1.23288,3.50909,0.88459,0.00035552,0.00035552,0.00035552
2,18.8718,0.84597,1.10751,2.18243,1.01693,0.84614,0.2778,0.34226,0.28028,0.84614,0.2778,0.34122,0.29529,0.85225,1.42182,3.22411,1.00292,0.000715001,0.000715001,0.000715001
3,27.0582,0.81234,1.0315,1.66037,1.01051,0.67915,0.274,0.32951,0.25513,0.67915,0.274,0.32841,0.27148,0.83451,1.42235,2.7449,0.98517,0.00106722,0.00106722,0.00106722
4,34.0073,0.77313,1.11157,1.44567,0.98159,0.5434,0.49458,0.54502,0.41649,0.55704,0.50332,0.52665,0.38486,0.82933,1.28605,2.2008,0.94051,0.001078,0.001078,0.001078
5,40.9876,0.75981,1.01643,1.32089,0.98693,0.60654,0.63697,0.77157,0.60906,0.6024,0.63259,0.74784,0.52974,0.72902,1.5315,1.37458,0.9322,0.001067,0.001067,0.001067
6,47.7708,0.73523,0.99339,1.22551,0.96455,0.67048,0.63375,0.76786,0.58622,0.65704,0.62656,0.7445,0.51082,0.7782,1.23341,1.2633,0.95343,0.00105601,0.00105601,0.00105601
7,54.5694,0.73318,0.98207,1.17407,0.97796,0.52944,0.68628,0.69382,0.56123,0.51767,0.67313,0.66701,0.46342,0.72624,1.42596,1.92085,0.92701,0.00104501,0.00104501,0.00104501
8,61.4487,0.71112,0.96492,1.11458,0.9572,0.62048,0.68287,0.76414,0.60904,0.59626,0.66063,0.73291,0.52998,0.7167,1.28642,1.43144,0.91687,0.00103401,0.00103401,0.00103401
9,68.1775,0.7048,0.96033,1.05113,0.95246,0.77566,0.7696,0.8602,0.69197,0.74355,0.74268,0.81368,0.59885,0.69577,1.10561,1.132,0.90265,0.00102301,0.00102301,0.00102301
10,75.0453,0.67978,0.93844,1.04391,0.95591,0.69583,0.65528,0.76234,0.61274,0.69333,0.60473,0.71302,0.53854,0.70508,1.19012,1.34085,0.92759,0.00101201,0.00101201,0.00101201
11,81.9185,0.69379,0.90594,1.00217,0.95319,0.79711,0.75346,0.85282,0.69813,0.84905,0.67101,0.81214,0.59966,0.67679,1.08193,0.97677,0.89706,0.00100101,0.00100101,0.00100101
12,88.9376,0.68004,0.89044,0.98143,0.95457,0.77566,0.73043,0.82005,0.68593,0.8322,0.65328,0.77415,0.57606,0.66953,1.08198,1.00645,0.89818,0.000990012,0.000990012,0.000990012
13,95.9116,0.6681,0.86961,0.92863,0.94798,0.84986,0.76768,0.88002,0.71045,0.82344,0.74877,0.83834,0.62574,0.65771,1.12337,0.89579,0.89291,0.000979013,0.000979013,0.000979013
14,102.656,0.65737,0.86295,0.93013,0.94187,0.77013,0.74374,0.8495,0.68341,0.74546,0.69017,0.78923,0.59168,0.66757,1.0324,0.96865,0.89492,0.000968014,0.000968014,0.000968014
15,109.385,0.6454,0.86881,0.94221,0.94235,0.77321,0.77667,0.85866,0.7143,0.77113,0.74273,0.82905,0.61783,0.62863,1.05768,0.91902,0.8891,0.000957015,0.000957015,0.000957015
16,116.208,0.62922,0.80839,0.90603,0.92525,0.75266,0.68887,0.81638,0.67371,0.74634,0.6779,0.79102,0.56819,0.60484,1.00988,1.20255,0.86959,0.000946016,0.000946016,0.000946016
17,123.051,0.60874,0.77498,0.8622,0.92449,0.7577,0.77078,0.83753,0.70015,0.733,0.74877,0.79731,0.5906,0.60063,1.04068,1.06335,0.85188,0.000935018,0.000935018,0.000935018
18,129.863,0.61916,0.81932,0.88649,0.93132,0.842,0.79563,0.88213,0.70676,0.81514,0.76632,0.84743,0.61723,0.65561,1.13543,0.91581,0.90713,0.000924019,0.000924019,0.000924019
19,136.62,0.64179,0.88876,0.86062,0.93345,0.75858,0.77932,0.85638,0.70609,0.74169,0.75846,0.81323,0.59781,0.62603,1.18557,0.8879,0.8768,0.00091302,0.00091302,0.00091302
20,143.517,0.61242,0.80836,0.81474,0.9287,0.80053,0.68062,0.80022,0.6782,0.78248,0.6654,0.77149,0.59339,0.57532,1.05357,0.96259,0.83947,0.000902021,0.000902021,0.000902021
21,150.795,0.58912,0.76772,0.81723,0.91732,0.80269,0.78968,0.89066,0.75129,0.78929,0.76612,0.85624,0.63681,0.57376,1.0193,0.79884,0.85079,0.000891022,0.000891022,0.000891022
22,157.86,0.61098,0.79524,0.81842,0.92393,0.82113,0.73589,0.8419,0.70845,0.80712,0.72556,0.81439,0.61086,0.5883,0.97426,0.99473,0.84629,0.000880023,0.000880023,0.000880023
23,164.807,0.59293,0.75758,0.77462,0.91427,0.80793,0.79747,0.87668,0.74534,0.78475,0.75899,0.83304,0.62869,0.57199,0.9532,0.86174,0.84117,0.000869024,0.000869024,0.000869024
24,171.613,0.59091,0.74865,0.79535,0.91593,0.85193,0.81042,0.89073,0.74367,0.83353,0.77466,0.85105,0.64933,0.61952,1.02182,0.74802,0.89132,0.000858025,0.000858025,0.000858025
25,178.311,0.59151,0.75251,0.77069,0.91099,0.83049,0.79002,0.90521,0.76453,0.80213,0.79653,0.86639,0.64881,0.57373,0.91757,0.75076,0.86965,0.000847026,0.000847026,0.000847026
26,185.162,0.57253,0.74691,0.75963,0.90977,0.65276,0.77483,0.81532,0.6646,0.62433,0.73262,0.76894,0.5539,0.63759,1.03068,1.07133,0.89175,0.000836027,0.000836027,0.000836027
27,191.952,0.57063,0.74012,0.73759,0.90641,0.8244,0.81176,0.90087,0.76316,0.81364,0.78974,0.8681,0.65568,0.56959,0.94912,0.70713,0.84619,0.000825029,0.000825029,0.000825029
28,198.694,0.57985,0.72165,0.75796,0.91293,0.80775,0.81964,0.89455,0.76021,0.83488,0.76722,0.8515,0.64619,0.57367,1.09779,0.68534,0.84694,0.00081403,0.00081403,0.00081403
29,205.438,0.58596,0.75462,0.7497,0.90865,0.83264,0.80049,0.89764,0.75751,0.81143,0.78153,0.86034,0.64939,0.58652,1.02399,0.72426,0.8717,0.000803031,0.000803031,0.000803031
30,212.159,0.56619,0.73416,0.71235,0.90747,0.83916,0.79176,0.9059,0.75354,0.82009,0.75475,0.84746,0.63057,0.6139,1.14428,0.74215,0.87365,0.000792032,0.000792032,0.000792032
31,218.968,0.57394,0.73683,0.72932,0.90167,0.84167,0.80856,0.88416,0.75607,0.81805,0.78276,0.85454,0.64644,0.58788,0.95127,0.71656,0.84223,0.000781033,0.000781033,0.000781033
32,226.057,0.55916,0.71388,0.69673,0.90291,0.82424,0.72616,0.87599,0.74769,0.80518,0.72088,0.84511,0.6427,0.54946,0.87607,0.84482,0.82966,0.000770034,0.000770034,0.000770034
33,232.931,0.5564,0.70874,0.68471,0.90386,0.79672,0.78232,0.8909,0.7721,0.78026,0.75914,0.85559,0.66216,0.53998,0.91151,0.73584,0.82798,0.000759035,0.000759035,0.000759035
34,239.79,0.55768,0.71819,0.67784,0.89968,0.76404,0.82909,0.89303,0.75664,0.74815,0.79314,0.86147,0.64642,0.53404,0.95689,0.75253,0.83363,0.000748036,0.000748036,0.000748036
35,246.544,0.56395,0.71407,0.67805,0.89868,0.60386,0.72603,0.78978,0.67356,0.71189,0.6124,0.75043,0.56579,0.55964,0.99078,1.13612,0.8463,0.000737037,0.000737037,0.000737037
36,253.277,0.56408,0.71681,0.67682,0.90177,0.75286,0.84599,0.90227,0.76529,0.86534,0.70906,0.85728,0.65552,0.57558,0.95958,0.78186,0.84524,0.000726038,0.000726038,0.000726038
37,260.32,0.56571,0.71955,0.69038,0.90564,0.88617,0.85141,0.92433,0.78566,0.86127,0.82973,0.88372,0.67488,0.56368,0.96077,0.63659,0.82129,0.00071504,0.00071504,0.00071504
38,267.068,0.5395,0.67959,0.6524,0.89435,0.84995,0.80229,0.90045,0.77181,0.85013,0.78139,0.87057,0.66615,0.54151,0.95066,0.65548,0.83651,0.000704041,0.000704041,0.000704041
39,273.848,0.53966,0.67066,0.66066,0.89467,0.86046,0.82904,0.91419,0.77642,0.83408,0.80398,0.87589,0.66592,0.5376,0.96247,0.61055,0.82882,0.000693042,0.000693042,0.000693042
40,280.759,0.55036,0.6886,0.64297,0.89729,0.80318,0.87297,0.92372,0.78724,0.77621,0.83813,0.8803,0.65687,0.58571,0.94656,0.67758,0.85783,0.000682043,0.000682043,0.000682043
41,288.341,0.54959,0.68551,0.65164,0.89448,0.84555,0.83693,0.91191,0.77471,0.81915,0.81088,0.87195,0.67168,0.55521,0.89166,0.65141,0.83753,0.000671044,0.000671044,0.000671044
42,295.056,0.54214,0.66756,0.64418,0.89821,0.83022,0.82065,0.89832,0.76447,0.85045,0.75628,0.86038,0.65206,0.54944,0.85991,0.72466,0.85001,0.000660045,0.000660045,0.000660045
43,301.772,0.52933,0.68904,0.63325,0.89086,0.8846,0.80144,0.90179,0.77309,0.88501,0.76316,0.8653,0.67105,0.54647,0.8483,0.67139,0.83594,0.000649046,0.000649046,0.000649046
44,308.696,0.54327,0.67845,0.64093,0.89062,0.84188,0.75805,0.87724,0.73963,0.81472,0.73208,0.83217,0.62164,0.55403,0.9352,0.78979,0.83023,0.000638047,0.000638047,0.000638047
