class,precision,recall,mAP50,mAP50-95
all,0.9164169112113713,0.8870271935159465,0.9452959928472161,0.8951375365551527
frog-eye-leaf-spot,0.9152599777599777,0.8823529411764706,0.9314941438356164,0.9220720113156423
healthy,0.9680230377135824,0.852802713445443,0.9294194757316727,0.8571716170291828
rust,0.8659677181605537,0.9259259259259259,0.9749743589743589,0.9061689813206337
