epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6541,0.52934,3.0522,1.02698,0.09065,0.20188,0.14558,0.12987,0.41328,2.74065,0.92889,0,0,0
2,12.1895,0.56977,2.87069,1.13349,0.09062,0.20188,0.14456,0.12911,0.41353,2.73967,0.92938,1.40071e-05,1.40071e-05,1.40071e-05
3,13.6849,0.62696,2.91936,1.15035,0.08764,0.19249,0.14435,0.12927,0.41075,2.74179,0.92676,2.74482e-05,2.74482e-05,2.74482e-05
4,15.309,0.47589,3.07742,1.01192,0.42245,0.19249,0.14981,0.13379,0.41006,2.72817,0.92531,4.03235e-05,4.03235e-05,4.03235e-05
5,17.0609,0.47327,2.91721,1.06074,0.42536,0.19249,0.15338,0.13625,0.40796,2.71236,0.9239,5.26329e-05,5.26329e-05,5.26329e-05
6,18.7284,0.45839,2.9177,1.09303,0.42528,0.19249,0.15341,0.13582,0.40699,2.71495,0.92283,6.43764e-05,6.43764e-05,6.43764e-05
7,20.4416,0.50688,2.96006,1.12616,0.42718,0.19718,0.16243,0.1453,0.40788,2.68913,0.9223,7.55541e-05,7.55541e-05,7.55541e-05
8,22.3261,0.44462,2.95775,1.05065,0.42326,0.20188,0.15932,0.14067,0.40859,2.66718,0.91724,8.61658e-05,8.61658e-05,8.61658e-05
9,24.362,0.43398,2.9015,0.99742,0.42612,0.20188,0.16475,0.14385,0.40912,2.64594,0.91335,9.62117e-05,9.62117e-05,9.62117e-05
10,26.0431,0.47408,2.98935,1.02528,0.42977,0.20188,0.17736,0.15249,0.41369,2.62372,0.91871,0.000105692,0.000105692,0.000105692
11,27.8853,0.48041,2.78757,1.01695,0.43174,0.20061,0.18756,0.16384,0.41011,2.60526,0.91872,0.000114606,0.000114606,0.000114606
12,29.6968,0.47451,2.73766,1.0773,0.4346,0.19718,0.1971,0.17109,0.41334,2.58383,0.92244,0.000122954,0.000122954,0.000122954
13,31.317,0.45373,2.7749,1.0107,0.43377,0.15493,0.20693,0.18415,0.40867,2.56469,0.91969,0.000130736,0.000130736,0.000130736
14,33.0124,0.4707,2.87812,0.99655,0.43363,0.16901,0.21352,0.19151,0.40279,2.5418,0.91273,0.000137953,0.000137953,0.000137953
15,34.6277,0.46683,2.69055,1.01639,0.43216,0.17371,0.22363,0.20322,0.40034,2.52949,0.91105,0.000144603,0.000144603,0.000144603
16,36.3697,0.49413,2.71877,1.08826,0.432,0.1784,0.22771,0.20906,0.40883,2.51426,0.91321,0.000150688,0.000150688,0.000150688
17,38.1506,0.50665,2.76566,1.13207,0.76704,0.1831,0.22708,0.20836,0.41657,2.50149,0.91659,0.000156207,0.000156207,0.000156207
18,40.0289,0.38379,2.58875,1.0029,0.76704,0.1831,0.22708,0.20836,0.41657,2.50149,0.91659,0.00016116,0.00016116,0.00016116
