epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,9.37191,0.65204,3.59706,1.22894,0.16436,0.6698,0.18473,0.14573,0.42623,5.68805,0.99014,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05
2,12.2873,0.65076,3.98147,1.23353,0.19416,0.5579,0.22262,0.17667,0.43361,5.569,0.99441,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059
3,16.825,0.60449,3.05132,1.20927,0.31819,0.8036,0.31951,0.26481,0.43931,4.60974,0.99037,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138
4,19.6554,0.61319,2.48489,1.17658,0.33234,0.76282,0.35981,0.30796,0.44609,4.41083,0.99192,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916
5,22.4831,0.56007,2.15956,1.1326,0.40701,0.68862,0.40972,0.35203,0.44918,4.13488,0.995,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394
6,25.0495,0.52473,1.9348,1.14662,0.40804,0.69875,0.42859,0.36025,0.45434,3.777,1.0005,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557
7,27.8416,0.53006,1.70555,1.11903,0.44968,0.69698,0.46648,0.39239,0.46399,3.37771,1.01047,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447
8,30.3808,0.53598,1.64729,1.14731,0.44025,0.73025,0.55448,0.47051,0.47025,2.87129,1.01959,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022
9,33.0876,0.49159,1.55604,1.10875,0.64409,0.60952,0.65175,0.57174,0.46953,2.29658,1.02813,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297
10,35.5886,0.44409,1.25064,1.04187,0.50467,0.75811,0.68594,0.60068,0.45949,2.34291,1.01586,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271
11,38.1373,0.4672,1.18243,1.0658,0.75899,0.60355,0.729,0.63871,0.45941,1.82446,1.00568,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944
12,40.7079,0.43708,1.14681,1.04945,0.64101,0.72927,0.72239,0.63999,0.44677,1.62762,0.9964,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317
13,43.2083,0.4188,0.93778,1.04124,0.6503,0.76319,0.72111,0.64214,0.4402,1.59372,0.99418,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389
14,45.7168,0.45121,0.90311,1.03727,0.64213,0.77497,0.72197,0.64213,0.43628,1.59018,0.99312,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161
