epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,7.87079,1.01744,3.29286,1.49027,0.0057,0.91212,0.03758,0.01784,0.86773,3.1217,1.48933,0.00021435,7.145e-05,0.00021435,7.145e-05,0.00021435,7.145e-05,0.00021435,7.145e-05
2,14.014,1.08901,3.30337,1.5594,0.00569,0.91682,0.04694,0.0246,0.67835,3.08034,1.31579,0.000462233,0.000154078,0.000462233,0.000154078,0.000462233,0.000154078,0.000462233,0.000154078
3,18.5098,0.92736,3.28558,1.39458,0.00576,0.93855,0.07862,0.04626,0.55724,3.0377,1.16242,0.00069993,0.00023331,0.00069993,0.00023331,0.00069993,0.00023331,0.00069993,0.00023331
4,21.273,0.83368,3.2004,1.35217,0.00574,0.94794,0.08993,0.05235,0.45191,3.01837,1.05548,0.000927441,0.000309147,0.000927441,0.000309147,0.000927441,0.000309147,0.000927441,0.000309147
5,26.0223,0.70388,3.17037,1.22262,0.00561,0.94836,0.10823,0.06911,0.39648,3.00697,0.99944,0.00114477,0.000381589,0.00114477,0.000381589,0.00114477,0.000381589,0.00114477,0.000381589
6,28.6605,0.67308,3.08813,1.20474,0.00567,0.95775,0.16918,0.11706,0.38608,3.00038,0.97452,0.00135191,0.000450635,0.00135191,0.000450635,0.00135191,0.000450635,0.00135191,0.000450635
7,31.242,0.68537,3.06052,1.21584,0.00565,0.96244,0.22999,0.16947,0.37589,2.98545,0.95837,0.00154886,0.000516286,0.00154886,0.000516286,0.00154886,0.000516286,0.00154886,0.000516286
8,33.8348,0.63738,3.03309,1.18382,0.00564,0.96714,0.27445,0.22168,0.35995,2.96986,0.94371,0.00173563,0.000578542,0.00173563,0.000578542,0.00173563,0.000578542,0.00173563,0.000578542
9,36.4369,0.57664,2.97219,1.13374,0.00558,0.96714,0.29054,0.2393,0.34988,2.94835,0.93347,0.00191221,0.000637403,0.00191221,0.000637403,0.00191221,0.000637403,0.00191221,0.000637403
10,38.8707,0.57882,2.9374,1.08498,0.00555,0.96714,0.32037,0.26889,0.35015,2.91821,0.92636,0.0020786,0.000692868,0.0020786,0.000692868,0.0020786,0.000692868,0.0020786,0.000692868
11,41.3753,0.60792,2.86065,1.11536,0.00561,0.97653,0.33925,0.29542,0.35175,2.88424,0.9187,0.00223481,0.000744938,0.00223481,0.000744938,0.00223481,0.000744938,0.00223481,0.000744938
