class,precision,recall,mAP50,mAP50-95
all,0.7935000625129315,0.7207302908404124,0.8474683708358612,0.7662200786155289
frog-eye-leaf-spot,0.7703332606110385,0.5920291615144556,0.7540465940094084,0.7226658952514453
healthy,0.8507543397373907,0.7183098591549296,0.8626124438521007,0.753177952376465
rust,0.7594125871903651,0.8518518518518519,0.9257460746460746,0.8228163882186766
