class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8392778621255932,0.7521896497516192,0.8775882240822077,0.6496120919391195,0.7888101186227633,0.3785517134042017
frog-eye-leaf-spot_lession,0.876111190623857,0.7894736842105263,0.8994216269791739,0.7147379486467317,0.8168296118803515,0.3852242088951661
rust_lession,0.8024445336273294,0.714905615292712,0.8557548211852415,0.5844862352315072,0.760790625365175,0.3718792179132373
