epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,439.137,1.19361,1.0963,0.96738,0.94529,0.73169,0.77284,0.81755,0.54587,0.68159,0.6498,0.66904,0.31338,1.13896,1.26497,1.03446,1.04334,0.0011884,0.0011884,0.0011884
31,453.654,1.23164,1.14784,0.9829,0.94522,0.78326,0.75003,0.82591,0.55978,0.74503,0.70016,0.74242,0.36844,1.10129,1.53866,0.92453,1.04559,0.0011719,0.0011719,0.0011719
32,468.027,1.2449,1.0843,0.94286,0.93795,0.78382,0.73207,0.81408,0.53328,0.75442,0.67721,0.71697,0.30325,1.17349,1.25784,1.07982,1.06398,0.0011554,0.0011554,0.0011554
33,482.162,1.18085,1.04905,0.91706,0.9279,0.76231,0.77216,0.82828,0.56564,0.71492,0.68058,0.72854,0.34954,1.12528,1.44254,0.89892,1.03478,0.00113889,0.00113889,0.00113889
34,496.228,1.16485,1.06322,0.91545,0.92808,0.8149,0.73068,0.82328,0.55387,0.75081,0.66757,0.69504,0.29233,1.11293,1.16061,0.94217,1.03078,0.00112239,0.00112239,0.00112239
35,509.921,1.17881,1.0894,0.90591,0.93638,0.83051,0.76837,0.8504,0.56715,0.76454,0.6849,0.71949,0.29599,1.11692,1.27254,0.91839,1.02901,0.00110589,0.00110589,0.00110589
36,523.745,1.15451,1.08351,0.86931,0.92487,0.75669,0.64434,0.7853,0.54182,0.68289,0.60301,0.68861,0.33686,1.07134,1.51928,0.99295,1.00243,0.00108938,0.00108938,0.00108938
37,537.636,1.2032,1.12283,0.9668,0.96296,0.73705,0.74887,0.79428,0.53651,0.67401,0.65511,0.66521,0.26061,1.11461,1.27856,0.94197,1.04176,0.00107288,0.00107288,0.00107288
38,551.532,1.07701,1.03362,0.85424,0.92337,0.85323,0.74745,0.83958,0.57941,0.78703,0.69076,0.71934,0.32531,1.09359,1.2893,0.89177,1.02616,0.00105638,0.00105638,0.00105638
39,565.558,1.10199,1.0096,0.90834,0.92627,0.78929,0.77403,0.82456,0.5816,0.79867,0.65702,0.74777,0.34613,1.00534,1.53539,0.85814,1.00765,0.00103987,0.00103987,0.00103987
40,579.072,1.09423,1.01695,0.82318,0.91882,0.79122,0.79177,0.84371,0.59192,0.70376,0.69739,0.70576,0.31677,1.05137,1.21894,0.86823,1.01808,0.00102337,0.00102337,0.00102337
41,592.777,1.09666,1.06237,0.86989,0.91916,0.74228,0.73572,0.79852,0.54621,0.65971,0.64877,0.66976,0.29393,1.06784,1.34615,0.98691,1.02602,0.00100687,0.00100687,0.00100687
42,606.557,1.09203,1.02441,0.86954,0.91773,0.76939,0.77829,0.84289,0.58384,0.80127,0.67224,0.76079,0.35142,1.04539,1.31841,0.86104,1.01693,0.000990365,0.000990365,0.000990365
43,620.376,1.09326,1.03175,0.8647,0.92207,0.65317,0.73631,0.75722,0.51869,0.60918,0.68669,0.67568,0.31892,1.03505,1.49337,0.95394,1.01465,0.000973861,0.000973861,0.000973861
44,634.155,1.11974,1.0403,0.86615,0.9299,0.71597,0.66566,0.76036,0.52411,0.65366,0.60381,0.65126,0.27835,1.06932,1.27308,0.95783,1.00969,0.000957358,0.000957358,0.000957358
45,647.889,1.04968,0.96442,0.82459,0.90399,0.81673,0.7471,0.832,0.58034,0.76916,0.70187,0.74336,0.34457,1.03556,1.23038,0.88857,1.00202,0.000940855,0.000940855,0.000940855
46,662.081,1.03597,1.0114,0.80222,0.89741,0.74357,0.76297,0.80515,0.55843,0.65486,0.667,0.6576,0.27399,1.05789,1.22416,0.90148,1.00898,0.000924352,0.000924352,0.000924352
47,675.972,1.04972,1.02095,0.82315,0.90602,0.80998,0.75616,0.8491,0.59832,0.69765,0.73029,0.72047,0.31017,1.03604,1.27266,0.83689,1.00741,0.000907848,0.000907848,0.000907848
48,690.303,1.09046,1.03654,0.81119,0.90613,0.68132,0.76832,0.80501,0.56017,0.62087,0.66745,0.66671,0.28922,1.02405,1.2034,1.04262,0.99175,0.000891345,0.000891345,0.000891345
49,704.466,1.03728,0.98731,0.78965,0.90724,0.75493,0.81987,0.84886,0.59842,0.72051,0.75945,0.7708,0.36661,0.9957,1.41854,0.81999,1.005,0.000874842,0.000874842,0.000874842
50,718.819,1.0635,0.99656,0.8066,0.88816,0.79049,0.73617,0.83765,0.56769,0.69938,0.66184,0.70368,0.30943,1.06731,1.17382,0.86572,1.01059,0.000858338,0.000858338,0.000858338
