class,precision,recall,mAP50,mAP50-95
all,0.7017941809455762,0.7752769546967277,0.8035447872680082,0.7585245847716668
frog-eye-leaf-spot,0.4323329725039127,0.8288620445483191,0.7934058809071532,0.7686641685939436
healthy,0.8473983156441882,0.6197183098591549,0.7356293957755664,0.6794488759402932
rust,0.8256512546886278,0.877250509682709,0.8815990851213047,0.8274607097807636
