class,precision,recall,mAP50,mAP50-95
all,0.7350436354358852,0.6162866816001309,0.7574706937628886,0.6839715372541247
frog-eye-leaf-spot,0.7103102390139426,0.5588235294117647,0.6991432893881979,0.6571974236425369
healthy,0.7048523244951816,0.5492957746478874,0.7094551037404416,0.6204879611488712
rust,0.7899683427985315,0.7407407407407407,0.8638136881600263,0.7742292269709663
