epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,12.5728,0.48162,2.91143,1.08194,0.14682,0.1084,0.17708,0.15055,0.38528,2.68704,0.92764,0.00034296,0.00011432,0.00034296,0.00011432,0.00034296,0.00011432,0.00034296,0.00011432
2,18.188,0.47692,2.81958,1.04268,0.20238,0.07084,0.20259,0.17487,0.37577,2.62544,0.91684,0.00071436,0.00023812,0.00071436,0.00023812,0.00071436,0.00023812,0.00071436,0.00023812
3,21.7242,0.48089,2.79464,1.05451,0.15555,0.08451,0.22875,0.19894,0.35322,2.57198,0.90178,0.00107048,0.000356827,0.00107048,0.000356827,0.00107048,0.000356827,0.00107048,0.000356827
4,26.6951,0.47848,2.73303,1.04453,0.1502,0.10782,0.24777,0.21771,0.35606,2.513,0.90369,0.00141132,0.000470441,0.00141132,0.000470441,0.00141132,0.000470441,0.00141132,0.000470441
5,29.9392,0.47442,2.70688,1.05232,0.18216,0.18328,0.25835,0.22671,0.36717,2.44999,0.9105,0.00173689,0.000578962,0.00173689,0.000578962,0.00173689,0.000578962,0.00173689,0.000578962
6,33.1262,0.44272,2.57829,1.03147,0.18796,0.22107,0.28081,0.24463,0.38357,2.38489,0.92203,0.00204717,0.00068239,0.00204717,0.00068239,0.00204717,0.00068239,0.00204717,0.00068239
7,36.0844,0.45943,2.51987,1.03702,0.15025,0.25394,0.30227,0.2671,0.37359,2.29945,0.91478,0.00234218,0.000780726,0.00234218,0.000780726,0.00234218,0.000780726,0.00234218,0.000780726
8,39.0482,0.4158,2.40214,0.99433,0.14256,0.25863,0.31614,0.28171,0.377,2.24798,0.91987,0.0026219,0.000873968,0.0026219,0.000873968,0.0026219,0.000873968,0.0026219,0.000873968
9,41.9932,0.43169,2.30122,1.03852,0.18171,0.25689,0.33406,0.29694,0.40289,2.23091,0.94024,0.00288635,0.000962117,0.00288635,0.000962117,0.00288635,0.000962117,0.00288635,0.000962117
10,44.7551,0.4813,2.25891,1.0375,0.25034,0.32476,0.34249,0.30606,0.40204,2.1782,0.94067,0.00313552,0.00104517,0.00313552,0.00104517,0.00313552,0.00104517,0.00313552,0.00104517
11,47.5444,0.43356,2.0921,0.98976,0.25991,0.46991,0.35005,0.31247,0.41118,2.10914,0.936,0.00336941,0.00112314,0.00336941,0.00112314,0.00336941,0.00112314,0.00336941,0.00112314
12,50.4985,0.4466,2.04291,1.01389,0.27847,0.6154,0.37003,0.3289,0.40367,2.03672,0.93629,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776
13,53.2619,0.47576,1.9186,1.01887,0.26793,0.64357,0.36897,0.33182,0.40271,1.97693,0.929,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947
14,56.0885,0.45232,1.92328,1.01303,0.26862,0.71067,0.36045,0.32874,0.40126,1.92768,0.91538,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118
15,59.1098,0.46803,1.72741,1.01382,0.28149,0.74763,0.3783,0.34834,0.38592,1.88483,0.90426,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288
16,62.0061,0.42926,1.71707,0.98551,0.30983,0.75117,0.41363,0.38325,0.37912,1.86312,0.90799,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459
17,64.7849,0.46195,1.61721,0.99618,0.33914,0.74784,0.43897,0.40357,0.37512,1.82203,0.91105,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293
18,67.5951,0.45758,1.66583,1.02863,0.3467,0.71846,0.46023,0.42343,0.39046,1.7658,0.91756,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999
19,70.3083,0.45356,1.48554,1.00067,0.36238,0.68167,0.47041,0.43429,0.41952,1.7289,0.92744,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704
20,73.2508,0.42661,1.48901,0.98447,0.42814,0.62395,0.5259,0.4805,0.44181,1.70914,0.95138,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141
