class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.7866424464229386,0.7637105263157895,0.8479366021640387,0.6005454297646803,0.7564589968586877,0.3517465230044527
frog-eye-leaf-spot_lession,0.8288383054213696,0.743421052631579,0.8516713316621461,0.6499496149586848,0.7711767999367143,0.37020560229299615
rust_lession,0.7444465874245075,0.784,0.844201872665931,0.5511412445706758,0.7417411937806611,0.33328744371590935
