epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.5127,5.37987,20.1797,27.9482,4.7733,0,0,0,0,0,0,0,0,5.34566,5.34267,8.72,4.16922,0.00053344,0.00053344,0.00053344
2,22.6092,4.65113,5.41665,11.8202,3.51358,0,0,0,0,0,0,0,0,5.51686,5.26798,8.23922,4.3388,0.00107282,0.00107282,0.00107282
3,31.0551,3.19242,3.63621,5.03559,2.22018,0,0,0,0,9e-05,0.008,0.0013,0.00064,4.11441,4.50153,6.92826,3.76631,0.00160131,0.00160131,0.00160131
4,38.6523,2.58561,2.73069,3.0837,1.59247,0.3098,0.14713,0.13037,0.03972,0.23457,0.10634,0.08483,0.0229,2.80614,128.644,5.91607,4.18961,0.00161749,0.00161749,0.00161749
5,45.973,2.25622,2.19159,2.48517,1.35131,0.31656,0.30692,0.25314,0.10961,0.29581,0.29168,0.23022,0.07918,2.38184,30.4632,3.26904,2.65543,0.00160099,0.00160099,0.00160099
6,53.9198,2.08151,1.97828,2.19185,1.25942,0.37448,0.51232,0.35078,0.17032,0.36488,0.47587,0.33111,0.14852,2.06496,2.98689,2.19186,1.58472,0.00158448,0.00158448,0.00158448
7,61.8852,1.89295,1.76536,1.98579,1.15579,0.41697,0.52353,0.41423,0.1975,0.38618,0.47863,0.36816,0.16268,1.84803,1.95876,1.85959,1.28746,0.00156798,0.00156798,0.00156798
8,70.4143,1.85525,1.72623,1.85571,1.15419,0.46608,0.55618,0.44304,0.24052,0.45699,0.53045,0.40963,0.18074,1.74585,1.84749,2.11203,1.29836,0.00155148,0.00155148,0.00155148
9,78.4355,1.70844,1.56451,1.72207,1.10071,0.5062,0.48384,0.47863,0.25073,0.50432,0.3961,0.40795,0.1781,1.75398,1.92855,1.7236,1.3106,0.00153497,0.00153497,0.00153497
10,86.3584,1.64043,1.54608,1.65464,1.08683,0.50434,0.59295,0.55286,0.31728,0.5492,0.46689,0.48707,0.2054,1.63342,1.50623,1.44781,1.25091,0.00151847,0.00151847,0.00151847
11,94.1035,1.60463,1.43165,1.62653,1.07639,0.60918,0.54391,0.58516,0.32819,0.53549,0.44081,0.446,0.17606,1.58677,1.48022,1.52767,1.25063,0.00150197,0.00150197,0.00150197
12,101.894,1.56375,1.45892,1.56644,1.06749,0.60301,0.57747,0.6163,0.36972,0.60691,0.46671,0.52633,0.22843,1.48844,1.51554,1.42381,1.2095,0.00148546,0.00148546,0.00148546
13,109.677,1.48127,1.36336,1.4836,1.03106,0.56665,0.61179,0.59863,0.36256,0.52604,0.55863,0.52306,0.26379,1.49088,1.54103,1.36114,1.19911,0.00146896,0.00146896,0.00146896
14,117.455,1.47075,1.33356,1.45205,1.04948,0.53117,0.64281,0.57392,0.3544,0.48829,0.56862,0.48004,0.19816,1.47834,1.38485,1.66959,1.19182,0.00145246,0.00145246,0.00145246
15,125.712,1.50251,1.36318,1.4797,1.03831,0.59415,0.63881,0.63601,0.3921,0.55535,0.58314,0.55509,0.25558,1.41751,1.4647,1.40796,1.18089,0.00143595,0.00143595,0.00143595
16,134.159,1.4261,1.31985,1.41048,1.00719,0.66737,0.67055,0.72404,0.42869,0.59055,0.57618,0.57198,0.23576,1.43246,1.45996,1.16533,1.1727,0.00141945,0.00141945,0.00141945
17,142.335,1.38673,1.24168,1.35251,1.01233,0.64386,0.59351,0.64947,0.3933,0.57476,0.52974,0.54357,0.23035,1.44825,1.45391,1.40388,1.16758,0.00140295,0.00140295,0.00140295
18,149.938,1.38501,1.25138,1.33881,1.01115,0.73497,0.66353,0.75655,0.46395,0.70925,0.60592,0.65869,0.30487,1.32924,1.39167,1.12448,1.14391,0.00138644,0.00138644,0.00138644
19,158.024,1.37468,1.2644,1.31733,1.0199,0.79647,0.57356,0.73517,0.46905,0.71825,0.51116,0.59921,0.25404,1.3357,1.36582,1.20437,1.11858,0.00136994,0.00136994,0.00136994
20,165.997,1.33308,1.24673,1.24832,1.0008,0.61892,0.59279,0.64344,0.40947,0.5756,0.5205,0.5496,0.25078,1.37391,1.40268,1.25124,1.15077,0.00135344,0.00135344,0.00135344
21,173.676,1.32322,1.23179,1.21997,0.97742,0.7189,0.62326,0.72337,0.44989,0.66441,0.57437,0.62399,0.26029,1.37662,1.49047,1.18637,1.1533,0.00133693,0.00133693,0.00133693
22,181.423,1.35942,1.2328,1.2281,1.0072,0.68211,0.64161,0.74274,0.46943,0.74906,0.55777,0.68077,0.30492,1.32948,1.43042,1.09421,1.14275,0.00132043,0.00132043,0.00132043
23,189.074,1.32121,1.19677,1.186,0.98326,0.70285,0.60587,0.72578,0.46143,0.62135,0.52684,0.58459,0.24856,1.28813,1.42065,1.32294,1.10621,0.00130393,0.00130393,0.00130393
24,196.771,1.30958,1.22281,1.21248,0.98873,0.65831,0.62958,0.68869,0.4178,0.64089,0.60513,0.64329,0.31595,1.34486,1.71836,1.33974,1.10157,0.00128742,0.00128742,0.00128742
25,204.222,1.32848,1.18937,1.17576,0.98189,0.70662,0.62611,0.72215,0.46436,0.63878,0.5605,0.61519,0.26553,1.27697,1.38627,1.08972,1.13331,0.00127092,0.00127092,0.00127092
26,212.352,1.345,1.15344,1.15663,0.96861,0.64203,0.61187,0.67634,0.42153,0.55533,0.55321,0.5539,0.23242,1.29794,1.27317,1.11288,1.11055,0.00125442,0.00125442,0.00125442
