class,precision,recall,mAP50,mAP50-95
all,0.8125239147921955,0.8439060549718651,0.9004113679476639,0.8448036043962507
healthy,0.8360843656983266,0.7184099592550297,0.8188294452103534,0.7486982605921004
rust,0.7889634638860645,0.9694021506887004,0.9819932906849743,0.9409089482004009
