class,precision,recall,mAP50,mAP50-95
all,0.8139410503499935,0.8009911319770475,0.9013509362658987,0.7944636937754739
healthy,0.7888665836449685,0.676056338028169,0.8375825563640942,0.719524470314379
rust,0.8390155170550184,0.9259259259259259,0.9651193161677033,0.8694029172365688
