class,precision,recall,mAP50,mAP50-95
all,0.8984299336608655,0.86097558480878,0.9322694493176665,0.8943596280161396
frog-eye-leaf-spot,0.907717004696337,0.8823529411764706,0.9119526237989651,0.8953857231313667
healthy,0.8955907657786645,0.7746478873239436,0.9015802899108587,0.8339343968013099
rust,0.8919820305075954,0.9259259259259259,0.9832754342431761,0.9537587641157422
