class,precision,recall,mAP50,mAP50-95
all,0.588689205097677,0.3977686606794588,0.5014250478205818,0.38720867579754986
frog-eye-leaf-spot,0.6740343477380515,0.5,0.5340429415757975,0.421435665272725
healthy,0.43837593375058687,0.285898574630969,0.3852868256931526,0.2709612501182411
rust,0.6536573338043926,0.4074074074074074,0.5849453761927956,0.46922911200168294
