class,precision,recall,mAP50,mAP50-95
all,0.6136736293687438,0.7241605040555606,0.7087579642078313,0.6142943859502547
frog-eye-leaf-spot,0.6544449487544812,0.5882352941176471,0.6155384495074121,0.5698369151887268
healthy,0.5735127370866202,0.7323943661971831,0.7047154428641232,0.6108106425241088
rust,0.61306320226513,0.8518518518518519,0.8060200002519585,0.6622356001379284
