epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,9.80508,0.73131,3.74711,1.2261,0.16839,0.61163,0.19511,0.15395,0.42257,5.54563,0.98499,5.001e-05,1.667e-05,5.001e-05,1.667e-05,5.001e-05,1.667e-05,5.001e-05,1.667e-05
2,11.523,0.70706,3.76645,1.2171,0.16626,0.61868,0.18766,0.14723,0.4218,5.60616,0.98512,0.000147059,4.90198e-05,0.000147059,4.90198e-05,0.000147059,4.90198e-05,0.000147059,4.90198e-05
3,13.0894,0.56102,3.73586,1.11399,0.16197,0.64424,0.18243,0.14261,0.42322,5.68703,0.9869,0.000240148,8.00493e-05,0.000240148,8.00493e-05,0.000240148,8.00493e-05,0.000240148,8.00493e-05
4,14.8564,0.63951,4.26776,1.22656,0.17056,0.68388,0.1904,0.14667,0.4278,5.7297,0.99074,0.000329276,0.000109759,0.000329276,0.000109759,0.000329276,0.000109759,0.000329276,0.000109759
5,17.8698,0.68876,3.02754,1.21165,0.19138,0.66426,0.20835,0.16217,0.43054,5.64459,0.99057,0.000414443,0.000138148,0.000414443,0.000138148,0.000414443,0.000138148,0.000414443,0.000138148
6,19.9781,0.60366,2.87745,1.17065,0.26625,0.63723,0.2538,0.20713,0.4336,5.30092,0.98832,0.000495649,0.000165216,0.000495649,0.000165216,0.000495649,0.000165216,0.000495649,0.000165216
7,22.0522,0.60131,3.11972,1.154,0.28171,0.72431,0.28924,0.24036,0.4361,4.98192,0.99065,0.000572895,0.000190965,0.000572895,0.000190965,0.000572895,0.000190965,0.000572895,0.000190965
8,24.0615,0.56134,2.6725,1.10689,0.29367,0.73657,0.31912,0.26816,0.43507,4.74479,0.98578,0.000646179,0.000215393,0.000646179,0.000215393,0.000646179,0.000215393,0.000646179,0.000215393
9,31.3611,0.55268,2.4593,1.03553,0.30277,0.78326,0.3257,0.27437,0.43354,4.67569,0.98237,0.000715503,0.000238501,0.000715503,0.000238501,0.000715503,0.000238501,0.000715503,0.000238501
10,39.3807,0.54873,2.27773,1.12445,0.3097,0.75439,0.33459,0.28365,0.4327,4.67928,0.98074,0.000780866,0.000260289,0.000780866,0.000260289,0.000780866,0.000260289,0.000780866,0.000260289
11,44.0609,0.58974,2.21964,1.10638,0.31861,0.73918,0.3415,0.29393,0.43451,4.69331,0.98402,0.000842268,0.000280756,0.000842268,0.000280756,0.000842268,0.000280756,0.000842268,0.000280756
12,47.6131,0.59634,1.96966,1.12079,0.33114,0.7812,0.35384,0.30555,0.43811,4.64051,0.99026,0.00089971,0.000299903,0.00089971,0.000299903,0.00089971,0.000299903,0.00089971,0.000299903
13,51.3956,0.50349,1.87682,1.05543,0.33734,0.80436,0.36542,0.3149,0.43673,4.61226,0.99072,0.000953191,0.00031773,0.000953191,0.00031773,0.000953191,0.00031773,0.000953191,0.00031773
14,55.4204,0.43743,1.77102,1.04361,0.34448,0.7903,0.37168,0.3215,0.43471,4.61013,0.99041,0.00100271,0.000334237,0.00100271,0.000334237,0.00100271,0.000334237,0.00100271,0.000334237
15,59.3916,0.41702,2.11773,1.02354,0.36045,0.77677,0.38984,0.33745,0.43752,4.50483,0.99484,0.00104827,0.000349423,0.00104827,0.000349423,0.00104827,0.000349423,0.00104827,0.000349423
