epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,11.8198,0.54955,2.88726,1.05921,0.13844,0.09859,0.16963,0.1435,0.38766,2.69948,0.92702,0,0,0,0,0,0,0,0
2,14.1718,0.51175,2.87295,1.05684,0.14477,0.09859,0.16957,0.14269,0.38838,2.69806,0.92777,4.20212e-05,1.40071e-05,4.20212e-05,1.40071e-05,4.20212e-05,1.40071e-05,4.20212e-05,1.40071e-05
3,16.396,0.43367,2.71302,1.00018,0.14288,0.09859,0.17057,0.14395,0.38959,2.69843,0.92975,8.23447e-05,2.74482e-05,8.23447e-05,2.74482e-05,8.23447e-05,2.74482e-05,8.23447e-05,2.74482e-05
4,18.3387,0.49197,2.93009,1.04829,0.14486,0.1084,0.1713,0.14483,0.38982,2.6981,0.9303,0.000120971,4.03235e-05,0.000120971,4.03235e-05,0.000120971,4.03235e-05,0.000120971,4.03235e-05
5,21.9247,0.40652,2.84292,1.01728,0.15006,0.1084,0.17284,0.14719,0.38872,2.69576,0.92943,0.000157899,5.26329e-05,0.000157899,5.26329e-05,0.000157899,5.26329e-05,0.000157899,5.26329e-05
6,23.4384,0.51663,2.83729,1.01981,0.14323,0.1084,0.17405,0.14594,0.39038,2.69676,0.931,0.000193129,6.43764e-05,0.000193129,6.43764e-05,0.000193129,6.43764e-05,0.000193129,6.43764e-05
7,25.1377,0.56691,2.82447,1.17458,0.15165,0.1084,0.17618,0.14895,0.38828,2.69575,0.93016,0.000226662,7.55541e-05,0.000226662,7.55541e-05,0.000226662,7.55541e-05,0.000226662,7.55541e-05
8,26.868,0.42008,2.97476,1.17797,0.1542,0.1084,0.17584,0.14889,0.38709,2.69396,0.93005,0.000258498,8.61658e-05,0.000258498,8.61658e-05,0.000258498,8.61658e-05,0.000258498,8.61658e-05
9,28.5446,0.51428,2.83026,1.05496,0.1606,0.1084,0.17747,0.1503,0.38653,2.69327,0.9295,0.000288635,9.62117e-05,0.000288635,9.62117e-05,0.000288635,9.62117e-05,0.000288635,9.62117e-05
10,30.235,0.39473,2.85803,0.96114,0.16883,0.10762,0.18159,0.15435,0.38465,2.68856,0.92871,0.000317075,0.000105692,0.000317075,0.000105692,0.000317075,0.000105692,0.000317075,0.000105692
