epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.8927,0.75217,2.76376,1.28156,0.17376,0.24744,0.25905,0.19346,0.47112,2.73658,1.00117,1.429e-05,1.429e-05,1.429e-05
2,13.4886,0.63345,2.6818,1.23283,0.17541,0.2461,0.26056,0.19644,0.47526,2.73162,1.00271,4.20212e-05,4.20212e-05,4.20212e-05
3,15.8554,0.75695,2.69871,1.27788,0.23225,0.3502,0.32432,0.24806,0.46594,2.59093,0.99298,6.86206e-05,6.86206e-05,6.86206e-05
4,18.4713,0.69851,2.6718,1.25714,0.34302,0.34724,0.42362,0.32522,0.44438,2.36964,0.98042,9.40882e-05,9.40882e-05,9.40882e-05
5,21.1128,0.66703,2.32066,1.19604,0.27458,0.68312,0.41732,0.31677,0.43693,2.27176,0.98382,0.000118424,0.000118424,0.000118424
6,23.6958,0.65247,2.05454,1.18416,0.26526,0.58461,0.34249,0.27263,0.4635,2.34658,1.00615,0.000141628,0.000141628,0.000141628
7,26.416,0.60214,1.86338,1.16881,0.33565,0.67244,0.38366,0.32546,0.48678,2.24467,1.03628,0.000163701,0.000163701,0.000163701
8,29.1034,0.69078,1.75095,1.26485,0.36437,0.6347,0.41896,0.36221,0.5346,2.0622,1.06145,0.000184641,0.000184641,0.000184641
9,31.6955,0.68643,1.87886,1.24907,0.34414,0.66821,0.4301,0.36763,0.57272,2.00172,1.07408,0.00020445,0.00020445,0.00020445
10,34.3499,0.71287,2.14886,1.26351,0.41243,0.62588,0.49494,0.42711,0.5875,1.90971,1.08478,0.000223127,0.000223127,0.000223127
11,36.9629,0.68251,1.6542,1.17858,0.51263,0.6283,0.53531,0.46076,0.59012,1.81719,1.07942,0.000240672,0.000240672,0.000240672
12,39.5352,0.55966,1.70742,1.06563,0.55374,0.58099,0.5451,0.47453,0.56151,1.72281,1.06045,0.000257086,0.000257086,0.000257086
13,42.1606,0.5913,1.64638,1.15078,0.49357,0.6943,0.55124,0.48425,0.54257,1.66761,1.03957,0.000272367,0.000272367,0.000272367
14,44.7525,0.6826,1.63493,1.20074,0.49856,0.70992,0.52756,0.46061,0.54697,1.65317,1.02799,0.000286517,0.000286517,0.000286517
15,47.337,0.57734,1.51992,1.10921,0.49194,0.63599,0.50235,0.42972,0.53525,1.64588,1.01344,0.000299536,0.000299536,0.000299536
16,49.8792,0.50982,1.38452,1.03824,0.43068,0.56138,0.44791,0.38494,0.53225,1.70775,1.01715,0.000311422,0.000311422,0.000311422
17,52.4247,0.56901,1.4594,1.07512,0.40315,0.57826,0.41112,0.35133,0.54269,1.78333,1.03217,0.000322177,0.000322177,0.000322177
18,54.9667,0.59176,1.45089,1.11765,0.36444,0.6048,0.42646,0.36372,0.54397,1.76879,1.02677,0.0003318,0.0003318,0.0003318
19,57.467,0.60828,1.42116,1.15762,0.36613,0.63037,0.46824,0.40128,0.56456,1.64288,1.02953,0.000340291,0.000340291,0.000340291
20,60.0337,0.58447,1.45307,1.13583,0.38622,0.62521,0.48334,0.41692,0.5568,1.61284,1.0216,0.00034765,0.00034765,0.00034765
21,63.413,0.63421,1.64886,1.18707,0.4227,0.64102,0.54329,0.46244,0.58188,1.50826,1.03848,0.000353878,0.000353878,0.000353878
22,66.0202,0.59371,1.24661,1.09558,0.44574,0.69127,0.58021,0.49081,0.56954,1.42587,1.03535,0.000358973,0.000358973,0.000358973
23,68.6811,0.61534,1.3096,1.10957,0.45884,0.67036,0.57742,0.49014,0.54628,1.41422,1.03144,0.000362937,0.000362937,0.000362937
24,71.261,0.57859,1.30569,1.11459,0.41207,0.61602,0.50081,0.43172,0.55238,1.63213,1.05077,0.00036577,0.00036577,0.00036577
25,73.8256,0.60017,1.30991,1.16125,0.38448,0.57771,0.43371,0.37614,0.53283,1.75832,1.0334,0.00036747,0.00036747,0.00036747
26,76.4674,0.60619,1.15222,1.18521,0.34318,0.54954,0.38166,0.32329,0.52038,1.83158,1.02975,0.000368039,0.000368039,0.000368039
