epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.3385,0.69712,2.67066,1.25596,0.15969,0.50859,0.39584,0.31285,0.46171,2.47247,0.99607,8.574e-05,8.574e-05,8.574e-05
2,17.3308,0.67693,2.24253,1.18659,0.28185,0.67989,0.35354,0.31391,0.48132,2.52475,1.00947,0.000182092,0.000182092,0.000182092
3,21.786,0.64699,1.85144,1.19297,0.44029,0.65613,0.51642,0.46733,0.4708,2.03246,0.97858,0.000274482,0.000274482,0.000274482
4,25.6047,0.60953,1.66823,1.11867,0.37022,0.75111,0.4989,0.44418,0.49689,1.92383,1.00449,0.000362912,0.000362912,0.000362912
5,29.8271,0.63251,1.57908,1.15778,0.46339,0.65273,0.54123,0.48506,0.49067,1.47597,1.00481,0.00044738,0.00044738,0.00044738
6,33.73,0.63184,1.49923,1.12893,0.42695,0.65769,0.534,0.457,0.49979,1.83038,1.02195,0.000527887,0.000527887,0.000527887
7,37.5241,0.67791,1.55525,1.20389,0.59096,0.55067,0.56979,0.50061,0.57686,1.55329,1.06861,0.000604433,0.000604433,0.000604433
8,41.4138,0.65698,1.44355,1.15554,0.57473,0.62797,0.58425,0.48682,0.68505,1.47214,1.16796,0.000677017,0.000677017,0.000677017
9,45.3332,0.61233,1.28225,1.12791,0.4246,0.69566,0.51025,0.42876,0.57439,2.30994,1.09921,0.000745641,0.000745641,0.000745641
10,49.2685,0.68522,1.37952,1.19483,0.55236,0.72416,0.67092,0.57114,0.55005,1.40938,1.07203,0.000810303,0.000810303,0.000810303
11,53.2038,0.60218,1.25212,1.09509,0.50107,0.69011,0.63805,0.53878,0.59428,1.31982,1.11484,0.000871004,0.000871004,0.000871004
12,57.2049,0.63165,1.16877,1.09692,0.45934,0.63918,0.5322,0.42973,0.69731,1.53307,1.18719,0.000927744,0.000927744,0.000927744
13,61.075,0.64821,1.15641,1.13904,0.4437,0.69236,0.53797,0.42821,0.76756,1.62437,1.22791,0.000980523,0.000980523,0.000980523
14,64.9657,0.57888,1.12606,1.08571,0.55027,0.62324,0.62504,0.5218,0.61486,1.26667,1.10385,0.00102934,0.00102934,0.00102934
15,69.0718,0.63942,1.1258,1.11984,0.49267,0.57358,0.59629,0.51756,0.56926,1.99602,1.06296,0.00103288,0.00103288,0.00103288
16,72.9953,0.61719,1.02133,1.11567,0.4322,0.72704,0.63304,0.52958,0.57369,2.15992,1.07673,0.00100459,0.00100459,0.00100459
17,76.7277,0.61365,1.03321,1.11,0.47211,0.62275,0.59385,0.50333,0.604,1.63729,1.0785,0.000976293,0.000976293,0.000976293
18,80.5551,0.6424,1.08048,1.12184,0.42351,0.53125,0.50983,0.43405,0.56292,1.6467,1.03901,0.000947999,0.000947999,0.000947999
19,84.5132,0.57435,0.98585,1.08747,0.64484,0.58948,0.665,0.6074,0.50911,1.64553,0.99812,0.000919704,0.000919704,0.000919704
20,88.4581,0.6057,0.95424,1.08891,0.58701,0.62454,0.62898,0.52607,0.55636,1.67454,1.03082,0.00089141,0.00089141,0.00089141
21,92.2738,0.59643,0.91958,1.11373,0.56444,0.60405,0.62728,0.53756,0.55012,1.45457,1.03323,0.000863116,0.000863116,0.000863116
22,96.1196,0.59354,0.99645,1.10428,0.82429,0.52029,0.69051,0.61879,0.53994,1.52388,1.03288,0.000834822,0.000834822,0.000834822
23,100.183,0.57875,0.93547,1.06974,0.55411,0.68147,0.67724,0.59399,0.55523,1.62577,1.08124,0.000806528,0.000806528,0.000806528
