class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8535454443696058,0.795546723193782,0.8941271814204367,0.7402087653829359,0.8535889292796576,0.6274568186675211
frog-eye-leaf-spot,0.890832869159482,0.8235294117647058,0.9402524571864197,0.8741464900259016,0.9402524571864197,0.8703885219291563
frog-eye-leaf-spot_lession,0.9092177892177893,0.75,0.8947188913843962,0.6773857662413394,0.8144320379095333,0.36252758581661226
healthy,0.7632117026483224,0.7714285714285715,0.8259833563949184,0.7297055688978322,0.8200745181889811,0.7263621485837319
rust,0.8500601854226143,0.9285714285714286,0.9420085470085471,0.8475140759263835,0.9511904761904764,0.8737123110485768
rust_lession,0.854404675399821,0.7042042042042042,0.8676726551279024,0.5722919258232235,0.7419951569228775,0.3042935259595281
