epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,14.3753,0.56968,2.92345,1.1242,0.54914,0.31718,0.17721,0.14411,0.35649,3.75826,0.93253,8.574e-05,2.858e-05,8.574e-05,2.858e-05,8.574e-05,2.858e-05,8.574e-05,2.858e-05
2,17.1843,0.46188,2.71189,1.03071,0.57755,0.31718,0.18325,0.147,0.3536,3.73577,0.93066,0.000210106,7.00353e-05,0.000210106,7.00353e-05,0.000210106,7.00353e-05,0.000210106,7.00353e-05
3,20.0917,0.54418,3.2483,1.11494,0.52949,0.33684,0.21115,0.16926,0.34716,3.59257,0.92718,0.000329379,0.000109793,0.000329379,0.000109793,0.000329379,0.000109793,0.000329379,0.000109793
4,24.2244,0.49656,2.66557,1.06867,0.60768,0.35432,0.25398,0.20115,0.33939,3.27793,0.92233,0.000443559,0.000147853,0.000443559,0.000147853,0.000443559,0.000147853,0.000443559,0.000147853
5,26.8987,0.44793,2.56282,1.03419,0.61619,0.36505,0.34417,0.27577,0.33181,2.89351,0.91076,0.000552646,0.000184215,0.000552646,0.000184215,0.000552646,0.000184215,0.000552646,0.000184215
6,29.3891,0.49065,2.18441,1.06502,0.63497,0.53314,0.4053,0.33183,0.32632,2.65141,0.90549,0.00065664,0.00021888,0.00065664,0.00021888,0.00065664,0.00021888,0.00065664,0.00021888
7,31.8999,0.41024,2.08205,0.997,0.68241,0.50842,0.44203,0.36802,0.3181,2.39738,0.89804,0.000755541,0.000251847,0.000755541,0.000251847,0.000755541,0.000251847,0.000755541,0.000251847
8,34.2125,0.45229,2.15451,1.04375,0.71075,0.45767,0.46888,0.39673,0.31362,2.29073,0.89398,0.000849349,0.000283116,0.000849349,0.000283116,0.000849349,0.000283116,0.000849349,0.000283116
9,36.7083,0.41785,1.72668,0.99589,0.70191,0.46537,0.51497,0.45087,0.3124,2.12367,0.89322,0.000938064,0.000312688,0.000938064,0.000312688,0.000938064,0.000312688,0.000938064,0.000312688
10,38.9991,0.40504,1.68138,0.97814,0.70737,0.48757,0.53169,0.47058,0.31101,2.05857,0.89065,0.00102169,0.000340562,0.00102169,0.000340562,0.00102169,0.000340562,0.00102169,0.000340562
11,41.5094,0.41599,1.4807,0.97528,0.74216,0.47625,0.58174,0.53054,0.30809,1.90714,0.88723,0.00110022,0.000366739,0.00110022,0.000366739,0.00110022,0.000366739,0.00110022,0.000366739
12,44.0952,0.3989,1.45638,1.01459,0.75209,0.50249,0.61179,0.56393,0.31057,1.81651,0.88629,0.00117365,0.000391217,0.00117365,0.000391217,0.00117365,0.000391217,0.00117365,0.000391217
13,46.5417,0.42002,1.63471,1.02078,0.45608,0.80444,0.68986,0.64629,0.31667,1.60045,0.88209,0.001242,0.000413998,0.001242,0.000413998,0.001242,0.000413998,0.001242,0.000413998
14,48.8036,0.38143,1.18082,0.94581,0.53083,0.76698,0.71217,0.66836,0.31534,1.50713,0.87847,0.00130525,0.000435082,0.00130525,0.000435082,0.00130525,0.000435082,0.00130525,0.000435082
15,51.2476,0.38219,1.22979,0.96569,0.64554,0.75047,0.74668,0.69693,0.31577,1.35281,0.87403,0.0013634,0.000454468,0.0013634,0.000454468,0.0013634,0.000454468,0.0013634,0.000454468
16,53.481,0.35947,1.14219,0.95842,0.68483,0.72114,0.74545,0.69445,0.31301,1.30186,0.87245,0.00141647,0.000472156,0.00141647,0.000472156,0.00141647,0.000472156,0.00141647,0.000472156
17,55.8511,0.41491,1.02973,0.97503,0.7193,0.74608,0.75222,0.70271,0.31131,1.2474,0.87162,0.00146444,0.000488146,0.00146444,0.000488146,0.00146444,0.000488146,0.00146444,0.000488146
18,58.1199,0.39091,0.95844,0.98518,0.74237,0.69905,0.74925,0.70087,0.31444,1.21549,0.87222,0.00150732,0.000502439,0.00150732,0.000502439,0.00150732,0.000502439,0.00150732,0.000502439
19,60.2893,0.36054,0.92633,0.96873,0.75556,0.69282,0.758,0.71005,0.31305,1.17086,0.87262,0.0015451,0.000515034,0.0015451,0.000515034,0.0015451,0.000515034,0.0015451,0.000515034
20,64.3006,0.3625,0.94509,0.94672,0.72364,0.7213,0.75343,0.70505,0.30781,1.13369,0.86986,0.0015778,0.000525932,0.0015778,0.000525932,0.0015778,0.000525932,0.0015778,0.000525932
21,69.2356,0.39834,0.83947,0.99263,0.7072,0.71343,0.74588,0.70279,0.30138,1.09064,0.86719,0.0016054,0.000535132,0.0016054,0.000535132,0.0016054,0.000535132,0.0016054,0.000535132
22,73.3215,0.36859,0.91047,0.97077,0.69346,0.70199,0.73704,0.69396,0.29876,1.07653,0.86547,0.0016279,0.000542634,0.0016279,0.000542634,0.0016279,0.000542634,0.0016279,0.000542634
23,80.2838,0.36145,0.76871,0.94414,0.70521,0.72959,0.74264,0.70178,0.30262,1.06361,0.86955,0.00164532,0.000548439,0.00164532,0.000548439,0.00164532,0.000548439,0.00164532,0.000548439
24,88.2567,0.36035,0.79345,0.94651,0.69367,0.75374,0.73202,0.69084,0.30475,1.04666,0.87268,0.00165764,0.000552546,0.00165764,0.000552546,0.00165764,0.000552546,0.00165764,0.000552546
25,92.2631,0.39407,0.78929,0.97695,0.69484,0.74394,0.73615,0.69711,0.30479,1.04726,0.8731,0.00166487,0.000554955,0.00166487,0.000554955,0.00166487,0.000554955,0.00166487,0.000554955
26,100.275,0.36548,0.74303,0.94514,0.71129,0.69641,0.73525,0.69735,0.30721,1.07184,0.87522,0.001667,0.000555667,0.001667,0.000555667,0.001667,0.000555667,0.001667,0.000555667
27,105.175,0.38182,0.83285,1.00624,0.7486,0.70378,0.7425,0.70246,0.3066,1.08301,0.87178,0.00166404,0.000554681,0.00166404,0.000554681,0.00166404,0.000554681,0.00166404,0.000554681
28,108.262,0.37217,0.70167,0.9428,0.78267,0.63589,0.75762,0.71346,0.31093,1.06319,0.87323,0.00165599,0.000551997,0.00165599,0.000551997,0.00165599,0.000551997,0.00165599,0.000551997
29,110.225,0.31556,0.60651,0.89399,0.78267,0.63589,0.75762,0.71346,0.31093,1.06319,0.87323,0.00164285,0.000547616,0.00164285,0.000547616,0.00164285,0.000547616,0.00164285,0.000547616
30,116.267,0.33095,0.64082,0.91872,0.77088,0.65028,0.78061,0.73455,0.30837,1.02584,0.87201,0.00162461,0.000541537,0.00162461,0.000541537,0.00162461,0.000541537,0.00162461,0.000541537
31,124.346,0.35591,0.635,0.94732,0.80364,0.63844,0.79175,0.74597,0.31152,1.01805,0.87228,0.00160128,0.00053376,0.00160128,0.00053376,0.00160128,0.00053376,0.00160128,0.00053376
32,129.257,0.36899,0.63829,0.97016,0.72512,0.73049,0.80614,0.75692,0.3153,1.00005,0.87212,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
33,136.293,0.35069,0.70966,0.94107,0.72512,0.73049,0.80614,0.75692,0.3153,1.00005,0.87212,0.00153934,0.000513114,0.00153934,0.000513114,0.00153934,0.000513114,0.00153934,0.000513114
34,144.297,0.32378,0.5705,0.91853,0.86381,0.62568,0.81605,0.76522,0.31467,1.00481,0.86769,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291
35,148.294,0.33711,0.64686,0.92369,0.87947,0.61818,0.81464,0.76671,0.31274,1.0082,0.86888,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997
36,152.275,0.29672,0.60527,0.89384,0.87932,0.62098,0.81365,0.7635,0.31082,1.00731,0.86739,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703
37,156.289,0.32816,0.52678,0.95468,0.87932,0.62098,0.81365,0.7635,0.31082,1.00731,0.86739,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409
38,164.305,0.3739,0.62171,0.97458,0.83715,0.64322,0.80507,0.75774,0.31617,1.00091,0.87557,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115
39,166.451,0.32778,0.54817,0.95567,0.83093,0.64783,0.80625,0.7607,0.31534,0.99688,0.87684,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382
40,168.578,0.35986,0.6118,0.95202,0.8271,0.64689,0.80901,0.75898,0.31731,0.99125,0.87851,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526
41,177.413,0.24974,0.74854,0.85129,0.8271,0.64689,0.80901,0.75898,0.31731,0.99125,0.87851,0.000891696,0.000297232,0.000891696,0.000297232,0.000891696,0.000297232,0.000891696,0.000297232
42,179.663,0.23306,0.64295,0.83555,0.8476,0.64582,0.8075,0.75613,0.31526,0.98644,0.87678,0.000806813,0.000268938,0.000806813,0.000268938,0.000806813,0.000268938,0.000806813,0.000268938
