epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.8194,1.77329,8.19999,2.81668,0.41647,0.07981,0.0362,0.02177,4.05469,22.4387,5.52192,0.00045728,0.00045728,0.00045728
2,34.5367,2.04224,3.9747,2.85718,0.01834,0.00939,0.00354,0.00157,5.03746,inf,17.6014,0.000919654,0.000919654,0.000919654
3,43.8234,2.19557,3.48418,2.92511,0.02314,0.029,0.00268,0.00084,5.12845,33.9837,8.32412,0.00137269,0.00137269,0.00137269
4,53.0996,2.1529,3.40588,2.91219,0.05871,0.11259,0.02154,0.01085,4.01179,80.4742,5.7645,0.00138656,0.00138656,0.00138656
5,62.2553,2.10828,3.17842,2.86692,0.34642,0.25621,0.20968,0.13109,2.08851,19.0365,3.3844,0.00137241,0.00137241,0.00137241
6,71.5563,1.93384,2.92223,2.70524,0.49479,0.23602,0.15499,0.10648,2.29212,14.9821,3.21291,0.00135826,0.00135826,0.00135826
7,80.7494,1.9927,2.87175,2.77352,0.39481,0.36582,0.32532,0.22574,1.862,10.9922,2.87746,0.00134412,0.00134412,0.00134412
8,90.0443,1.92003,2.69902,2.68341,0.34698,0.56114,0.39424,0.28118,1.85738,6.18516,2.97289,0.00132997,0.00132997,0.00132997
9,99.3076,1.84871,2.61357,2.61876,0.65917,0.47596,0.5697,0.41983,1.7182,5.51676,2.8222,0.00131582,0.00131582,0.00131582
10,109.159,1.76746,2.56308,2.64067,0.68422,0.52876,0.65167,0.54224,1.25912,5.35183,2.29087,0.00130168,0.00130168,0.00130168
11,118.523,1.65442,2.40121,2.53884,0.72888,0.66556,0.77998,0.64894,1.33237,6.08959,2.33052,0.00128753,0.00128753,0.00128753
12,127.855,1.7306,2.41345,2.58,0.82415,0.6247,0.75446,0.63692,1.36353,3.34867,2.34797,0.00127338,0.00127338,0.00127338
13,137.127,1.6394,2.20141,2.5274,0.70305,0.71035,0.77264,0.65075,1.3608,2.61296,2.36159,0.00125923,0.00125923,0.00125923
14,146.791,1.66219,2.37255,2.54061,0.63066,0.74884,0.76605,0.66253,1.22426,2.66626,2.20688,0.00124509,0.00124509,0.00124509
15,156.712,1.62782,2.39501,2.55532,0.60728,0.6778,0.70526,0.56514,1.3144,2.32579,2.30198,0.00123094,0.00123094,0.00123094
16,166.677,1.56866,2.19336,2.48496,0.81449,0.57644,0.74366,0.62803,1.19996,2.61433,2.1941,0.00121679,0.00121679,0.00121679
17,177.039,1.52102,2.11572,2.45345,0.77849,0.68156,0.78633,0.67363,1.18116,2.05398,2.18714,0.00120265,0.00120265,0.00120265
18,186.659,1.57356,2.11213,2.47657,0.79895,0.63297,0.77983,0.6902,1.04297,1.99941,2.06173,0.0011885,0.0011885,0.0011885
19,196.435,1.5507,2.1045,2.45462,0.75459,0.60159,0.73611,0.64538,1.10363,2.66512,2.06222,0.00117435,0.00117435,0.00117435
20,206.335,1.45575,1.92003,2.40938,0.73125,0.76451,0.84178,0.74767,1.08567,1.54231,2.07576,0.00116021,0.00116021,0.00116021
21,215.863,1.44502,1.98588,2.40156,0.86271,0.62621,0.78861,0.64842,1.16716,2.35316,2.16201,0.00114606,0.00114606,0.00114606
22,225.388,1.47775,2.02829,2.41609,0.83424,0.74927,0.84782,0.7504,1.05383,1.65288,2.08143,0.00113191,0.00113191,0.00113191
23,235.225,1.43324,1.87852,2.35926,0.81326,0.67255,0.82099,0.71959,1.06196,1.8169,2.08779,0.00111776,0.00111776,0.00111776
24,244.936,1.4141,1.92844,2.37936,0.82699,0.70084,0.8376,0.72775,1.09338,1.9102,2.09149,0.00110362,0.00110362,0.00110362
25,254.366,1.4084,1.91362,2.36403,0.82621,0.78041,0.87279,0.77791,0.97958,1.36764,2.02035,0.00108947,0.00108947,0.00108947
