class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8560979447718193,0.8283706689923408,0.9179691850002356,0.7960773192064333,0.8692513447000151,0.677763700899548
frog-eye-leaf-spot,0.9572090000907205,0.8529411764705882,0.9198051312765256,0.8931914193346147,0.9198051312765256,0.872814179409646
frog-eye-leaf-spot_lession,0.9293856761608423,0.7631578947368421,0.9276039388557387,0.7311188810209216,0.8380870709784727,0.4312629537014921
healthy,0.6669188166772707,0.8857142857142857,0.8892368505268938,0.8255551369086571,0.872826410915093,0.8053969718781946
rust,0.8188758596487432,0.9285714285714286,0.9650138917686086,0.9105845914333592,0.9650138917686086,0.934399785612619
rust_lession,0.90810037128152,0.7114685594685595,0.8881861125734118,0.6199365673346138,0.7505242185613754,0.3449446138957876
