epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,202.178,0.56548,0.70854,0.70595,0.90191,0.78702,0.76905,0.85529,0.70438,0.75682,0.74004,0.81153,0.59768,0.60486,1.01615,0.97197,0.85982,0.000792032,0.000792032,0.000792032
31,208.804,0.57832,0.70571,0.7156,0.90091,0.86312,0.80197,0.89509,0.75202,0.8461,0.76573,0.85355,0.66382,0.59588,0.94688,0.71984,0.851,0.000781033,0.000781033,0.000781033
32,215.676,0.55779,0.66919,0.66865,0.902,0.76184,0.85183,0.89131,0.72524,0.73286,0.80683,0.83088,0.62206,0.62007,0.87331,0.83121,0.86456,0.000770034,0.000770034,0.000770034
33,222.24,0.55771,0.68273,0.67618,0.90024,0.81349,0.82146,0.8898,0.73876,0.78943,0.79627,0.83932,0.63619,0.61653,0.97488,0.80341,0.87412,0.000759035,0.000759035,0.000759035
34,228.863,0.55569,0.68592,0.66728,0.89487,0.76233,0.8069,0.86295,0.71927,0.74212,0.78799,0.82153,0.62403,0.59044,0.90097,0.81703,0.85725,0.000748036,0.000748036,0.000748036
35,235.471,0.56932,0.69204,0.64601,0.89552,0.80461,0.75657,0.87487,0.74232,0.8071,0.71128,0.83746,0.64341,0.58816,0.9286,0.83138,0.85987,0.000737037,0.000737037,0.000737037
36,242.193,0.56561,0.67121,0.64119,0.89499,0.78691,0.82582,0.88826,0.74491,0.8089,0.75668,0.84748,0.64942,0.60189,0.91792,0.81664,0.85969,0.000726038,0.000726038,0.000726038
37,248.82,0.57465,0.68194,0.67911,0.90575,0.83934,0.7902,0.9001,0.75962,0.82219,0.76334,0.86849,0.66124,0.58602,1.01248,0.75665,0.84718,0.00071504,0.00071504,0.00071504
38,255.519,0.54122,0.65926,0.62344,0.88948,0.81353,0.7829,0.87713,0.7468,0.78235,0.75323,0.83398,0.64676,0.57916,0.89145,0.73521,0.85083,0.000704041,0.000704041,0.000704041
39,262.121,0.54312,0.65656,0.62668,0.89482,0.83957,0.77776,0.87199,0.73826,0.8136,0.75697,0.83769,0.63336,0.56978,0.87176,0.73649,0.83842,0.000693042,0.000693042,0.000693042
40,268.868,0.55325,0.68146,0.59731,0.89545,0.86846,0.81413,0.89883,0.75899,0.84446,0.78405,0.86162,0.65366,0.5819,0.912,0.74758,0.84656,0.000682043,0.000682043,0.000682043
41,275.717,0.5416,0.64438,0.60163,0.88955,0.80905,0.84543,0.89521,0.75478,0.7886,0.8109,0.85196,0.64871,0.55398,1.00662,0.66358,0.83266,0.000671044,0.000671044,0.000671044
42,282.354,0.53409,0.64061,0.60725,0.8917,0.80564,0.7739,0.87215,0.74186,0.79933,0.73056,0.82898,0.62255,0.55155,0.87277,0.74336,0.82692,0.000660045,0.000660045,0.000660045
43,288.969,0.5322,0.66348,0.60429,0.88577,0.80828,0.75266,0.86235,0.72901,0.7815,0.7272,0.81797,0.63424,0.57097,0.95734,0.87588,0.84788,0.000649046,0.000649046,0.000649046
44,295.735,0.5518,0.65447,0.62175,0.89492,0.83455,0.73179,0.87195,0.74367,0.80769,0.7091,0.83048,0.63813,0.57082,0.8905,0.77365,0.8396,0.000638047,0.000638047,0.000638047
45,302.374,0.51069,0.61715,0.58196,0.88536,0.8391,0.82698,0.90172,0.7718,0.81371,0.79951,0.8557,0.65153,0.55211,0.88744,0.681,0.84288,0.000627048,0.000627048,0.000627048
46,309.01,0.51825,0.62668,0.57832,0.88369,0.85451,0.83098,0.91389,0.76995,0.83051,0.80085,0.86814,0.66846,0.56953,0.90298,0.65581,0.85637,0.000616049,0.000616049,0.000616049
47,315.683,0.5152,0.62918,0.56591,0.88706,0.81074,0.83122,0.89493,0.75792,0.78401,0.80911,0.86007,0.65629,0.54456,0.87602,0.74697,0.83521,0.000605051,0.000605051,0.000605051
48,322.263,0.52016,0.65203,0.5809,0.882,0.87506,0.80536,0.90006,0.76271,0.86519,0.79127,0.87548,0.6705,0.55895,0.96336,0.74179,0.82965,0.000594052,0.000594052,0.000594052
49,328.873,0.52228,0.63412,0.57472,0.88436,0.87385,0.81325,0.90378,0.77253,0.85393,0.79209,0.86944,0.66735,0.53441,0.89844,0.67628,0.83714,0.000583053,0.000583053,0.000583053
50,335.691,0.5076,0.62625,0.55002,0.8831,0.87034,0.79929,0.91392,0.77804,0.86089,0.77407,0.87409,0.66062,0.54778,0.96796,0.69801,0.83988,0.000572054,0.000572054,0.000572054
51,342.333,0.5212,0.61267,0.5597,0.88346,0.87918,0.8044,0.90667,0.76765,0.85281,0.77581,0.84767,0.64782,0.55525,0.89135,0.67918,0.8467,0.000561055,0.000561055,0.000561055
52,349.213,0.50317,0.5969,0.53358,0.88192,0.821,0.84397,0.90479,0.76974,0.79145,0.81801,0.85728,0.64955,0.54531,0.91969,0.68916,0.83451,0.000550056,0.000550056,0.000550056
53,355.768,0.49947,0.6257,0.55515,0.87323,0.87603,0.85464,0.91465,0.78192,0.88118,0.79764,0.87473,0.67737,0.55291,0.88004,0.6202,0.84427,0.000539057,0.000539057,0.000539057
54,362.33,0.49584,0.60021,0.53966,0.88029,0.85601,0.78325,0.89343,0.75757,0.82563,0.75922,0.8383,0.64499,0.54637,0.89124,0.68523,0.84219,0.000528058,0.000528058,0.000528058
55,369.033,0.50549,0.59905,0.54115,0.87909,0.79459,0.84138,0.88966,0.75476,0.76219,0.81067,0.83865,0.64683,0.54987,0.83759,0.72343,0.84034,0.000517059,0.000517059,0.000517059
56,375.731,0.49856,0.6041,0.54056,0.87689,0.83222,0.86586,0.91202,0.77967,0.83762,0.80252,0.87317,0.66395,0.54045,0.92181,0.63435,0.83241,0.00050606,0.00050606,0.00050606
57,382.536,0.49752,0.61086,0.51714,0.87301,0.79611,0.86834,0.90795,0.77041,0.7698,0.84346,0.86376,0.65859,0.53903,0.88821,0.68118,0.84735,0.000495062,0.000495062,0.000495062
58,389.238,0.4948,0.60257,0.50628,0.86881,0.83134,0.81104,0.9054,0.77211,0.83025,0.77516,0.87163,0.66631,0.5422,1.00777,0.68459,0.84831,0.000484063,0.000484063,0.000484063
59,395.829,0.50568,0.60482,0.5215,0.87902,0.88093,0.81477,0.90751,0.7651,0.86638,0.79197,0.87262,0.67017,0.56228,0.90529,0.66464,0.8565,0.000473064,0.000473064,0.000473064
60,402.46,0.48598,0.59936,0.49512,0.87434,0.84321,0.8349,0.91143,0.77964,0.81509,0.80311,0.86009,0.66394,0.54705,0.90802,0.69795,0.83369,0.000462065,0.000462065,0.000462065
61,409.154,0.49306,0.58542,0.51708,0.87247,0.87389,0.805,0.90467,0.78093,0.86725,0.78963,0.87766,0.67409,0.52384,0.9153,0.65244,0.82159,0.000451066,0.000451066,0.000451066
62,415.728,0.491,0.5892,0.50087,0.87827,0.8453,0.81096,0.89686,0.77688,0.82961,0.79385,0.86597,0.66913,0.51139,0.92728,0.71352,0.81437,0.000440067,0.000440067,0.000440067
63,422.26,0.48483,0.58153,0.49421,0.8709,0.88982,0.83417,0.9162,0.78693,0.87457,0.78556,0.86814,0.66418,0.5362,0.9391,0.63275,0.83241,0.000429068,0.000429068,0.000429068
64,428.907,0.47543,0.56792,0.48865,0.86309,0.83537,0.80638,0.89893,0.76461,0.81129,0.7818,0.86143,0.66499,0.55097,0.86832,0.73537,0.84921,0.000418069,0.000418069,0.000418069
65,436.646,0.48112,0.57541,0.49075,0.8727,0.89004,0.82111,0.9106,0.77626,0.8702,0.79926,0.86464,0.66755,0.54816,0.8995,0.62657,0.83846,0.00040707,0.00040707,0.00040707
66,443.395,0.47248,0.59431,0.47646,0.86225,0.86499,0.8416,0.90998,0.77506,0.83282,0.81182,0.86489,0.66283,0.5429,0.95017,0.64106,0.82628,0.000396071,0.000396071,0.000396071
67,450.239,0.45799,0.54508,0.47802,0.86732,0.88901,0.83206,0.91813,0.78606,0.88327,0.7859,0.87093,0.67389,0.53861,0.97308,0.62542,0.83429,0.000385073,0.000385073,0.000385073
68,456.834,0.4805,0.57947,0.47415,0.87161,0.89297,0.82035,0.92467,0.79649,0.86035,0.79435,0.87473,0.67518,0.54001,0.96568,0.6095,0.83672,0.000374074,0.000374074,0.000374074
69,463.501,0.46185,0.56948,0.4615,0.8606,0.85312,0.86267,0.91909,0.79072,0.82336,0.83296,0.87563,0.67351,0.52643,0.89244,0.61036,0.8351,0.000363075,0.000363075,0.000363075
70,470.095,0.46821,0.56196,0.45685,0.86025,0.85443,0.82831,0.91729,0.79555,0.83616,0.79534,0.8688,0.67716,0.52627,0.93436,0.64662,0.82647,0.000352076,0.000352076,0.000352076
71,476.728,0.46851,0.55296,0.46753,0.86832,0.86484,0.83228,0.91555,0.79264,0.84486,0.80622,0.86863,0.6764,0.52683,0.94081,0.64426,0.8332,0.000341077,0.000341077,0.000341077
72,483.406,0.47195,0.55755,0.45455,0.86616,0.85949,0.85975,0.926,0.78419,0.8473,0.79862,0.87049,0.66057,0.5421,0.87297,0.61324,0.83983,0.000330078,0.000330078,0.000330078
73,490,0.46659,0.57973,0.46295,0.86526,0.86228,0.85375,0.92471,0.78904,0.81564,0.80902,0.86086,0.66841,0.55193,0.85391,0.61693,0.84063,0.000319079,0.000319079,0.000319079
74,496.603,0.45499,0.54743,0.4677,0.86311,0.89833,0.80843,0.91543,0.78777,0.88867,0.78035,0.87857,0.67952,0.53345,0.92093,0.60969,0.83113,0.00030808,0.00030808,0.00030808
75,503.221,0.46352,0.55293,0.45429,0.86556,0.8035,0.87536,0.90754,0.77765,0.90132,0.74408,0.86342,0.66535,0.54568,0.95064,0.68844,0.83953,0.000297081,0.000297081,0.000297081
76,509.837,0.47743,0.57305,0.45641,0.86452,0.89704,0.82779,0.91838,0.79001,0.87034,0.79955,0.87352,0.67969,0.5319,0.91276,0.61241,0.84012,0.000286083,0.000286083,0.000286083
77,516.766,0.45714,0.54894,0.45251,0.86221,0.85235,0.84103,0.90971,0.79197,0.84256,0.79652,0.86739,0.67175,0.52224,0.91443,0.61904,0.83309,0.000275084,0.000275084,0.000275084
78,523.417,0.44857,0.53551,0.42413,0.86809,0.87923,0.80256,0.89906,0.77766,0.87138,0.7503,0.84486,0.6538,0.52238,0.82841,0.67554,0.83094,0.000264085,0.000264085,0.000264085
79,530.098,0.45214,0.53293,0.42791,0.86182,0.86246,0.78367,0.91035,0.78161,0.83497,0.75831,0.86044,0.66176,0.53143,0.93611,0.66687,0.83468,0.000253086,0.000253086,0.000253086
80,536.78,0.45042,0.53958,0.44132,0.85483,0.88571,0.82616,0.91839,0.79049,0.84833,0.79031,0.86759,0.66955,0.52129,0.91421,0.62013,0.83383,0.000242087,0.000242087,0.000242087
81,543.362,0.44961,0.53459,0.43462,0.86035,0.89141,0.80043,0.90905,0.78099,0.85104,0.76488,0.8458,0.65982,0.50362,0.91379,0.6223,0.82072,0.000231088,0.000231088,0.000231088
82,549.968,0.4458,0.54145,0.42314,0.85754,0.86095,0.83424,0.90796,0.78957,0.85863,0.76612,0.84546,0.65818,0.50303,0.93376,0.61327,0.82345,0.000220089,0.000220089,0.000220089
83,556.595,0.44632,0.54453,0.41358,0.85833,0.87655,0.83878,0.91506,0.79232,0.83592,0.80234,0.86339,0.66916,0.51419,0.90616,0.5898,0.82686,0.00020909,0.00020909,0.00020909
84,563.254,0.43946,0.52181,0.40832,0.85744,0.83282,0.84133,0.90925,0.78643,0.85007,0.76835,0.86311,0.66593,0.50806,0.93262,0.63776,0.8214,0.000198091,0.000198091,0.000198091
85,569.903,0.44379,0.53621,0.41479,0.85559,0.87382,0.81709,0.90921,0.78333,0.84367,0.75878,0.85428,0.66067,0.52565,0.92929,0.65216,0.8265,0.000187092,0.000187092,0.000187092
86,576.51,0.44321,0.53494,0.41632,0.85812,0.85648,0.82684,0.90719,0.78727,0.86782,0.76811,0.8577,0.663,0.5232,0.96705,0.65275,0.83503,0.000176094,0.000176094,0.000176094
87,583.6,0.42823,0.51287,0.40416,0.85649,0.87359,0.81001,0.90724,0.7828,0.83877,0.77592,0.85383,0.66097,0.52424,0.95408,0.63603,0.83187,0.000165095,0.000165095,0.000165095
88,590.299,0.43487,0.52649,0.40679,0.85251,0.89504,0.80603,0.90993,0.79009,0.85989,0.77368,0.86322,0.66971,0.52434,0.95592,0.62136,0.82968,0.000154096,0.000154096,0.000154096
89,597.359,0.43316,0.54123,0.39972,0.85479,0.895,0.79902,0.91365,0.79417,0.86434,0.76984,0.87459,0.67702,0.51224,0.96464,0.62241,0.82718,0.000143097,0.000143097,0.000143097
90,603.939,0.4362,0.52706,0.38808,0.85434,0.87483,0.81461,0.91579,0.79488,0.85331,0.77255,0.86194,0.67127,0.50667,0.93098,0.60977,0.82767,0.000132098,0.000132098,0.000132098
91,626.087,0.48898,0.5812,0.45623,0.84232,0.88067,0.81153,0.90356,0.7803,0.83922,0.76979,0.84403,0.65535,0.53801,0.97732,0.69703,0.84037,0.000121099,0.000121099,0.000121099
92,632.461,0.47055,0.55184,0.39471,0.8357,0.83331,0.8458,0.91131,0.79147,0.80806,0.79902,0.85494,0.66257,0.5204,0.94585,0.63098,0.83836,0.0001101,0.0001101,0.0001101
93,638.765,0.44449,0.52393,0.36375,0.81636,0.86892,0.83804,0.91553,0.79457,0.8339,0.8036,0.86789,0.66368,0.51226,0.99172,0.64043,0.83234,9.91012e-05,9.91012e-05,9.91012e-05
94,645.357,0.45823,0.54254,0.36137,0.8233,0.8632,0.83459,0.91443,0.78985,0.83825,0.78252,0.85638,0.65825,0.51673,0.92465,0.64448,0.83386,8.81023e-05,8.81023e-05,8.81023e-05
95,651.625,0.43974,0.51172,0.35095,0.82243,0.85832,0.83748,0.91406,0.79619,0.84132,0.7882,0.86386,0.66076,0.51018,0.93745,0.62665,0.83608,7.71034e-05,7.71034e-05,7.71034e-05
96,657.964,0.44513,0.51821,0.34383,0.82686,0.83601,0.85868,0.91347,0.78862,0.85192,0.75967,0.85544,0.65753,0.52765,1.00049,0.62771,0.84025,6.61045e-05,6.61045e-05,6.61045e-05
97,664.215,0.42133,0.50619,0.34267,0.81468,0.84037,0.86009,0.91656,0.79129,0.86898,0.76005,0.86308,0.66513,0.50886,0.99549,0.61258,0.82822,5.51056e-05,5.51056e-05,5.51056e-05
98,670.413,0.43445,0.51776,0.33594,0.82093,0.86346,0.85102,0.91718,0.79254,0.81756,0.80618,0.85456,0.66052,0.51196,0.92145,0.59695,0.83003,4.41067e-05,4.41067e-05,4.41067e-05
99,676.611,0.42923,0.50333,0.33243,0.82035,0.87239,0.85309,0.91895,0.79761,0.83824,0.81734,0.86829,0.6704,0.50925,0.98875,0.58427,0.82923,3.31078e-05,3.31078e-05,3.31078e-05
100,683.509,0.44143,0.52179,0.33523,0.81777,0.8733,0.85704,0.91915,0.79765,0.83097,0.81257,0.8625,0.6672,0.508,0.96194,0.59107,0.82614,2.21089e-05,2.21089e-05,2.21089e-05
