epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,40.7898,1.08386,0.97011,0.83521,0.84717,0.80108,0.84097,0.87843,0.58186,0.7935,0.73315,0.78611,0.37849,1.01566,1.03246,0.94243,0.84462,0.0014456,0.0014456,0.0014456
30,42.6906,0.97171,0.93579,0.66041,0.81656,0.82954,0.85445,0.88972,0.63127,0.78262,0.78706,0.81928,0.42531,0.85878,0.81688,0.9612,0.82646,0.0014258,0.0014258,0.0014258
31,44.0656,0.86467,0.89073,0.58712,0.83043,0.82372,0.82749,0.87511,0.6161,0.75723,0.76011,0.78449,0.39218,0.85655,0.81511,0.83476,0.82698,0.001406,0.001406,0.001406
32,45.4607,0.97439,0.93354,0.67525,0.81788,0.87628,0.8248,0.90768,0.63929,0.79753,0.73259,0.78776,0.38661,0.86068,0.86286,0.75511,0.82754,0.0013862,0.0013862,0.0013862
33,46.6755,0.88462,0.82151,0.61892,0.81219,0.87015,0.84891,0.92243,0.67875,0.79392,0.7655,0.82039,0.42221,0.77749,0.80943,0.84296,0.81807,0.0013664,0.0013664,0.0013664
34,48.0282,0.87521,0.93594,0.60034,0.80422,0.84518,0.86253,0.91922,0.67175,0.84221,0.8248,0.87911,0.5012,0.777,0.76274,0.87927,0.81821,0.0013466,0.0013466,0.0013466
35,49.3451,0.85027,0.86749,0.56367,0.8177,0.86045,0.86523,0.92028,0.67271,0.82318,0.80323,0.86259,0.46511,0.78011,0.71212,0.78309,0.81591,0.0013268,0.0013268,0.0013268
36,51.0348,0.87395,0.8717,0.5696,0.82464,0.85875,0.9013,0.93373,0.68545,0.80144,0.79784,0.83707,0.4218,0.79677,0.73186,0.74656,0.81565,0.001307,0.001307,0.001307
37,52.1881,0.847,0.79429,0.56977,0.80983,0.87756,0.90802,0.93713,0.67118,0.81244,0.84063,0.86647,0.47787,0.85043,0.76454,0.85068,0.82252,0.0012872,0.0012872,0.0012872
38,53.4628,0.85552,0.81772,0.56765,0.79421,0.87208,0.90042,0.93927,0.6897,0.80786,0.81598,0.83794,0.46773,0.78965,0.70551,0.71865,0.81839,0.0012674,0.0012674,0.0012674
39,54.8432,0.8209,0.77793,0.55,0.79449,0.87784,0.86253,0.93334,0.68646,0.78578,0.7655,0.81394,0.41404,0.80654,0.73869,0.56333,0.81986,0.0012476,0.0012476,0.0012476
40,55.9758,0.87783,0.86614,0.5893,0.82901,0.88634,0.85984,0.93311,0.68298,0.85185,0.71968,0.81437,0.43214,0.78575,0.74381,0.58894,0.81513,0.0012278,0.0012278,0.0012278
41,57.1042,0.84233,0.81726,0.5658,0.81843,0.88964,0.85984,0.93881,0.70178,0.81187,0.77936,0.83548,0.43529,0.75446,0.75208,0.59883,0.81384,0.001208,0.001208,0.001208
42,58.2131,0.8528,0.85501,0.60133,0.8193,0.888,0.87619,0.93496,0.7037,0.82629,0.78706,0.84136,0.46003,0.76156,0.80194,0.54595,0.81537,0.0011882,0.0011882,0.0011882
43,59.3132,0.79953,0.7553,0.53293,0.81677,0.89106,0.87871,0.93454,0.6768,0.84554,0.81402,0.85686,0.47269,0.8218,0.74656,0.52212,0.81837,0.0011684,0.0011684,0.0011684
44,60.4248,0.88492,0.83065,0.58652,0.80085,0.89302,0.88949,0.9379,0.69358,0.82969,0.80098,0.82866,0.42323,0.78311,0.71965,0.51684,0.8185,0.0011486,0.0011486,0.0011486
45,61.5813,0.80133,0.7805,0.5392,0.81501,0.91515,0.88679,0.9434,0.69497,0.84713,0.78706,0.82731,0.4049,0.76114,0.69634,0.5135,0.81456,0.0011288,0.0011288,0.0011288
46,62.7385,0.88354,0.8215,0.52046,0.81265,0.89716,0.89488,0.94075,0.68929,0.85797,0.83288,0.86367,0.45025,0.77801,0.70297,0.53284,0.81438,0.001109,0.001109,0.001109
47,63.8923,0.86163,0.8141,0.58494,0.79677,0.90019,0.86792,0.93684,0.67592,0.87798,0.84636,0.89864,0.49107,0.85242,0.70455,0.51531,0.81852,0.0010892,0.0010892,0.0010892
48,65.1743,0.81962,0.70585,0.49464,0.80902,0.90815,0.83288,0.93477,0.7043,0.85392,0.77203,0.85957,0.46512,0.78679,0.72338,0.48043,0.81585,0.0010694,0.0010694,0.0010694
49,66.2642,0.79879,0.73535,0.54746,0.8137,0.89709,0.86523,0.94213,0.73567,0.85614,0.81941,0.88595,0.48237,0.72882,0.7154,0.4696,0.81339,0.0010496,0.0010496,0.0010496
50,67.4963,0.83919,0.79866,0.5515,0.81423,0.92135,0.87871,0.95101,0.70721,0.88004,0.79784,0.88662,0.49186,0.77611,0.71109,0.48336,0.81655,0.0010298,0.0010298,0.0010298
51,68.6326,0.80454,0.78201,0.52733,0.78365,0.93556,0.88949,0.95325,0.71434,0.87272,0.8248,0.87932,0.50405,0.76527,0.68566,0.4866,0.81606,0.00101,0.00101,0.00101
52,70.1863,0.85653,0.8359,0.52906,0.80375,0.9375,0.88945,0.95305,0.71295,0.87069,0.77898,0.84574,0.43947,0.7866,0.68406,0.48319,0.81575,0.0009902,0.0009902,0.0009902
53,71.326,0.84238,0.83365,0.51361,0.81017,0.94822,0.86523,0.9499,0.72353,0.86204,0.76819,0.83871,0.43297,0.73798,0.64834,0.49002,0.81141,0.0009704,0.0009704,0.0009704
54,72.4693,0.79367,0.85204,0.50964,0.8065,0.92728,0.85924,0.94631,0.71209,0.84998,0.77886,0.8507,0.47166,0.72841,0.71357,0.50406,0.81105,0.0009506,0.0009506,0.0009506
