class,precision,recall,mAP50,mAP50-95
all,0.852428737237588,0.73742118435796,0.8238702181320948,0.7756146305074992
frog-eye-leaf-spot,0.8245034807534808,0.7941176470588235,0.8163902011617489,0.7489683641983452
healthy,0.8893885938299215,0.5662940541632046,0.7505908111925647,0.7055407266376131
rust,0.8433941371293617,0.8518518518518519,0.9046296420419708,0.8723348006865391
