class,precision,recall,mAP50,mAP50-95
all,0.8985895897662328,0.8575843449082885,0.9363448281651702,0.871263653275301
healthy,0.9333729357773074,0.7892427638906512,0.8986770023176863,0.8264748564516811
rust,0.8638062437551581,0.9259259259259259,0.974012654012654,0.9160524500989207
