class,precision,recall,mAP50,mAP50-95
all,0.7211431119353843,0.7114873245830649,0.7277616193761538,0.6061935232189396
healthy,0.6841259443383626,0.6101378926565338,0.6444659361259953,0.5424451498796536
rust,0.758160279532406,0.812836756509596,0.8110573026263121,0.6699418965582256
