class,precision,recall,mAP50,mAP50-95
all,0.9698404973868134,0.8994150797225533,0.9635781500901204,0.9114745596373592
frog-eye-leaf-spot,0.9623296767711061,0.8823529411764706,0.9587490694299463,0.9389479178297835
healthy,0.9831900928887746,0.8238440679755233,0.9394853808404147,0.8404791591282599
rust,0.9640017225005595,0.992048230015666,0.9925,0.9549966019540346
