class,precision,recall,mAP50,mAP50-95
all,0.7343106951178854,0.5158158777179402,0.613409902239958,0.513298140717033
frog-eye-leaf-spot,0.8833213197248284,0.22350397118198975,0.5442785930977905,0.4865520750288111
healthy,0.8100898811079436,0.323943661971831,0.5717061265644149,0.4770662106964149
rust,0.5095208845208845,1.0,0.7242449870576684,0.5762761364258726
