class,precision,recall,mAP50,mAP50-95
all,0.468878205601497,0.5889026903692384,0.5278896384982038,0.4773593853092777
frog-eye-leaf-spot,0.3658882821451127,0.6470588235294118,0.370493096190586,0.3480996964345785
healthy,0.4002926002926003,0.5915492957746479,0.5991559316375612,0.5660461408876367
rust,0.6404537343667779,0.5280999518036555,0.6140198876664641,0.5179323186056182
