class,precision,recall,mAP50,mAP50-95
all,0.9691462537233763,0.8693631512422892,0.9635693679815155,0.9050000306930206
frog-eye-leaf-spot,0.9702641175454414,0.8529411764705882,0.9660442655810573,0.934055781790196
healthy,0.9746205878584604,0.8028169014084507,0.9387698409177676,0.8584267614433555
rust,0.962554055766227,0.952331375847829,0.9858939974457215,0.9225175488455098
