class,precision,recall,mAP50,mAP50-95
all,0.9272650825424974,0.8686833855339708,0.9364367800169401,0.9020585737215838
frog-eye-leaf-spot,0.9307565840703425,0.8823529411764706,0.9187660728034643,0.8990789190710808
healthy,0.9558748759017046,0.7746478873239436,0.9093161289867374,0.8423721926075046
rust,0.8951637876554451,0.9490493281014986,0.9812281382606187,0.9647246094861653
