class,precision,recall,mAP50,mAP50-95
all,0.7644409987764283,0.6446803279495085,0.7442794068120987,0.6622980975780519
frog-eye-leaf-spot,0.7480622227654449,0.6176470588235294,0.731058846530228,0.6922688208786948
healthy,0.6759855560940761,0.5774647887323944,0.6767800798567812,0.5827808744292022
rust,0.8692752174697642,0.7389291362926014,0.8249992940492866,0.7118445974262586
