class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8527217653127387,0.8175295985640814,0.8876974496686953,0.6481029789836392,0.7878326224451377,0.3494972277959848
frog-eye-leaf-spot_lession,0.9337887244919023,0.8350591971281627,0.9076801381515596,0.7130407904689574,0.8313680163421826,0.38014864520258185
rust_lession,0.7716548061335751,0.8,0.867714761185831,0.5831651674983211,0.744297228548093,0.3188458103893877
