epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.7187,0.92133,2.96464,1.32568,0.22612,0.456,0.33716,0.26583,0.53328,3.62021,1.06196,0,0,0
2,13.2342,0.85115,3.42752,1.40941,0.22644,0.45628,0.34022,0.26872,0.5381,3.61158,1.06375,1.40071e-05,1.40071e-05,1.40071e-05
3,14.7989,0.79176,2.98824,1.31106,0.22765,0.45802,0.33763,0.26737,0.54028,3.60554,1.06462,2.74482e-05,2.74482e-05,2.74482e-05
4,16.3163,0.80186,3.20664,1.24581,0.23008,0.46163,0.33567,0.26849,0.54317,3.60001,1.06512,4.03235e-05,4.03235e-05,4.03235e-05
5,19.5546,0.68513,2.9571,1.31341,0.23623,0.46398,0.33387,0.26697,0.54565,3.59158,1.06648,5.26329e-05,5.26329e-05,5.26329e-05
6,21.0603,0.87631,4.06129,1.45002,0.24399,0.46873,0.33303,0.26641,0.54657,3.58612,1.06693,6.43764e-05,6.43764e-05,6.43764e-05
7,22.6015,0.66112,3.24098,1.24441,0.23338,0.46563,0.33163,0.26571,0.54686,3.57443,1.06716,7.55541e-05,7.55541e-05,7.55541e-05
8,24.1639,0.77952,3.58128,1.30226,0.23786,0.46136,0.35585,0.28914,0.51286,3.32267,1.04667,8.61658e-05,8.61658e-05,8.61658e-05
9,25.9843,0.77078,2.9554,1.24851,0.25776,0.46134,0.36965,0.29891,0.48281,3.10027,1.02213,9.62117e-05,9.62117e-05,9.62117e-05
10,27.9051,0.60521,2.77449,1.16096,0.2592,0.46189,0.38469,0.3096,0.47621,2.92246,1.01865,0.000105692,0.000105692,0.000105692
11,29.6724,0.74053,2.54627,1.24064,0.61337,0.46106,0.40894,0.32455,0.47753,2.7691,1.01963,0.000114606,0.000114606,0.000114606
12,31.8631,0.49477,2.32239,1.10822,0.63056,0.46295,0.43597,0.36144,0.47432,2.66675,1.01929,0.000122954,0.000122954,0.000122954
13,33.7609,0.54048,2.28637,1.13852,0.61367,0.48579,0.51252,0.43157,0.47457,2.58422,1.01806,0.000130736,0.000130736,0.000130736
14,35.8338,0.67615,2.09044,1.18118,0.36637,0.68568,0.52505,0.44102,0.4698,2.50667,1.01375,0.000137953,0.000137953,0.000137953
15,37.6566,0.55831,1.89164,1.14172,0.45494,0.67307,0.53069,0.45661,0.46035,2.55796,1.00641,0.000144603,0.000144603,0.000144603
16,39.4169,0.68225,2.04862,1.25121,0.46253,0.72356,0.52804,0.44974,0.46112,2.64066,1.00586,0.000150688,0.000150688,0.000150688
17,41.2023,0.6364,2.07013,1.25821,0.45383,0.68861,0.53683,0.4605,0.46372,2.60264,1.00118,0.000156207,0.000156207,0.000156207
18,42.9606,0.58752,2.04528,1.18911,0.45383,0.68861,0.53683,0.4605,0.46372,2.60264,1.00118,0.00016116,0.00016116,0.00016116
19,44.7642,0.57292,1.88144,1.16333,0.44765,0.7086,0.5527,0.47659,0.47545,2.40982,1.00194,0.000165547,0.000165547,0.000165547
20,46.5253,0.53984,1.78303,1.07728,0.44765,0.7086,0.5527,0.47659,0.47545,2.40982,1.00194,0.000169368,0.000169368,0.000169368
21,48.2831,0.5899,1.8292,1.16528,0.47869,0.71381,0.561,0.48861,0.47729,2.17944,1.00454,0.000172623,0.000172623,0.000172623
22,50.2678,0.47462,1.73236,1.04506,0.47869,0.71381,0.561,0.48861,0.47729,2.17944,1.00454,0.000175313,0.000175313,0.000175313
23,52.0339,0.55552,1.73335,1.11431,0.46503,0.65933,0.56073,0.49046,0.4758,1.96904,1.00276,0.000177436,0.000177436,0.000177436
24,53.8108,0.55573,1.43271,1.04598,0.46503,0.65933,0.56073,0.49046,0.4758,1.96904,1.00276,0.000178994,0.000178994,0.000178994
25,55.5779,0.54981,1.75073,1.10195,0.4271,0.69127,0.56107,0.49424,0.46171,1.84151,0.99836,0.000179985,0.000179985,0.000179985
26,57.3636,0.4843,1.41483,1.04911,0.4271,0.69127,0.56107,0.49424,0.46171,1.84151,0.99836,0.000180411,0.000180411,0.000180411
27,59.732,0.67314,1.68361,1.14436,0.41424,0.70708,0.54274,0.48508,0.44599,1.76858,0.98944,0.000180271,0.000180271,0.000180271
28,61.4762,0.56904,1.6444,1.13042,0.41424,0.70708,0.54274,0.48508,0.44599,1.76858,0.98944,0.000179565,0.000179565,0.000179565
29,63.445,0.58061,1.47373,1.1283,0.38799,0.66401,0.53505,0.48207,0.43663,1.72662,0.98343,0.000178293,0.000178293,0.000178293
30,65.2245,0.55201,1.44632,1.08638,0.38799,0.66401,0.53505,0.48207,0.43663,1.72662,0.98343,0.000176456,0.000176456,0.000176456
31,67.0776,0.50633,1.37049,1.0792,0.45241,0.59124,0.5348,0.48634,0.43096,1.68952,0.97862,0.000174052,0.000174052,0.000174052
32,68.8991,0.48708,1.44511,1.07062,0.45241,0.59124,0.5348,0.48634,0.43096,1.68952,0.97862,0.000171083,0.000171083,0.000171083
33,70.6699,0.44122,1.37458,0.99192,0.42874,0.58412,0.53345,0.48086,0.42431,1.6466,0.97251,0.000167547,0.000167547,0.000167547
34,72.3394,0.5054,1.39184,1.122,0.42874,0.58412,0.53345,0.48086,0.42431,1.6466,0.97251,0.000163446,0.000163446,0.000163446
35,74.1499,0.47701,1.28125,1.07926,0.44858,0.57572,0.54062,0.48421,0.42082,1.60733,0.96948,0.000158779,0.000158779,0.000158779
36,75.8693,0.43535,1.26672,1.0189,0.44858,0.57572,0.54062,0.48421,0.42082,1.60733,0.96948,0.000153546,0.000153546,0.000153546
37,77.8179,0.41748,1.26394,1.00349,0.43793,0.56818,0.54443,0.48844,0.41698,1.579,0.96863,0.000147747,0.000147747,0.000147747
38,79.5253,0.4678,1.35749,1.04374,0.43793,0.56818,0.54443,0.48844,0.41698,1.579,0.96863,0.000141382,0.000141382,0.000141382
39,81.2619,0.43714,1.16042,1.01463,0.45021,0.57366,0.53856,0.48357,0.41706,1.55174,0.97284,0.000134452,0.000134452,0.000134452
40,82.9508,0.36641,1.13754,0.93736,0.45021,0.57366,0.53856,0.48357,0.41706,1.55174,0.97284,0.000126955,0.000126955,0.000126955
41,88.3519,0.43323,1.8006,1.04148,0.45338,0.61961,0.54162,0.48676,0.41895,1.53041,0.97453,0.000118893,0.000118893,0.000118893
42,90.0454,0.36946,1.59312,0.93585,0.45338,0.61961,0.54162,0.48676,0.41895,1.53041,0.97453,0.000110264,0.000110264,0.000110264
43,91.7593,0.29759,1.47959,0.85707,0.48482,0.61292,0.52813,0.4758,0.42856,1.52758,0.97851,0.00010107,0.00010107,0.00010107
44,93.4603,0.39764,1.59213,0.97605,0.48482,0.61292,0.52813,0.4758,0.42856,1.52758,0.97851,9.13102e-05,9.13102e-05,9.13102e-05
45,95.4381,0.34538,1.4865,0.92434,0.50276,0.61761,0.52395,0.47108,0.43337,1.53293,0.98177,8.09843e-05,8.09843e-05,8.09843e-05
46,97.1236,0.33842,1.54262,0.95179,0.50276,0.61761,0.52395,0.47108,0.43337,1.53293,0.98177,7.00924e-05,7.00924e-05,7.00924e-05
47,98.8972,0.41207,1.58444,0.95985,0.50772,0.61874,0.52456,0.47244,0.43609,1.53913,0.98531,5.86347e-05,5.86347e-05,5.86347e-05
48,100.548,0.38751,1.57653,0.98207,0.50772,0.61874,0.52456,0.47244,0.43609,1.53913,0.98531,4.66111e-05,4.66111e-05,4.66111e-05
49,102.221,0.37155,1.33461,0.92565,0.53117,0.59292,0.51853,0.4664,0.43614,1.5414,0.98619,3.40216e-05,3.40216e-05,3.40216e-05
50,103.854,0.32626,1.32552,0.88586,0.53117,0.59292,0.51853,0.4664,0.43614,1.5414,0.98619,2.08663e-05,2.08663e-05,2.08663e-05
