epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1055.84,0.23604,0.3164,0.3515,0.87538,0.94581,0.85994,0.95092,0.90705,0.94581,0.85994,0.95191,0.90285,0.27854,0.78285,0.36413,0.89132,0.000184055,0.000184055,0.000184055
90,1067.46,0.24454,0.32205,0.34078,0.87793,0.92636,0.86966,0.94523,0.90661,0.92636,0.86966,0.94572,0.89451,0.28463,0.75245,0.35476,0.91251,0.000169908,0.000169908,0.000169908
91,1094.32,0.2288,0.33848,0.3797,0.86628,0.93396,0.88953,0.94662,0.90416,0.92837,0.88476,0.94597,0.89371,0.27607,0.82954,0.3749,0.90333,0.000155761,0.000155761,0.000155761
92,1105.81,0.2111,0.28774,0.27811,0.85588,0.96003,0.83796,0.94649,0.90735,0.96003,0.83796,0.9468,0.89326,0.26658,0.84798,0.40985,0.88641,0.000141614,0.000141614,0.000141614
93,1118.11,0.18558,0.244,0.22963,0.82837,0.9622,0.8455,0.94357,0.89689,0.9622,0.8455,0.94271,0.89577,0.27648,0.79474,0.40877,0.89243,0.000127467,0.000127467,0.000127467
94,1129.85,0.19566,0.26099,0.23571,0.83928,0.96377,0.85518,0.95259,0.90981,0.96377,0.85518,0.95207,0.89854,0.26161,0.76663,0.35967,0.88509,0.00011332,0.00011332,0.00011332
95,1141.69,0.20098,0.25948,0.24424,0.84244,0.9229,0.8573,0.94943,0.91373,0.9229,0.8573,0.94935,0.89835,0.25869,0.7708,0.38943,0.86259,9.91726e-05,9.91726e-05,9.91726e-05
96,1153.53,0.19632,0.25656,0.22569,0.83801,0.93469,0.87948,0.95079,0.917,0.93469,0.87948,0.95104,0.90222,0.26044,0.76854,0.36456,0.87239,8.50255e-05,8.50255e-05,8.50255e-05
97,1165.99,0.19216,0.2402,0.23905,0.83221,0.96252,0.87802,0.95431,0.92552,0.96252,0.87802,0.95507,0.90452,0.24968,0.74579,0.3368,0.86789,7.08784e-05,7.08784e-05,7.08784e-05
98,1178.24,0.17885,0.24555,0.20565,0.83443,0.92748,0.8888,0.95515,0.92148,0.92748,0.8888,0.95568,0.90745,0.25044,0.74346,0.32843,0.86865,5.67313e-05,5.67313e-05,5.67313e-05
99,1190.22,0.17762,0.23904,0.21505,0.82457,0.92291,0.89138,0.95767,0.92053,0.92291,0.89138,0.95792,0.90848,0.25201,0.75303,0.33362,0.87527,4.25842e-05,4.25842e-05,4.25842e-05
100,1201.95,0.17817,0.23611,0.20026,0.82208,0.91818,0.89622,0.95517,0.91956,0.91818,0.89622,0.95571,0.90513,0.24593,0.74762,0.3396,0.86578,2.84371e-05,2.84371e-05,2.84371e-05
