class,precision,recall,mAP50,mAP50-95
all,0.8166357913029699,0.7754303599374022,0.8404962931283333,0.785691867110671
healthy,0.7488418013507618,0.6619718309859155,0.7311040211632234,0.6660564895997474
rust,0.884429781255178,0.8888888888888888,0.9498885650934431,0.9053272446215945
