epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,8.9475,0.5838,2.91399,1.18625,0.12911,0.40741,0.15484,0.14011,0.49508,2.68272,1.0911,0.00025005,8.335e-05,0.00025005,8.335e-05,0.00025005,8.335e-05,0.00025005,8.335e-05
2,13.5432,0.56984,2.76755,1.20126,0.14204,0.38889,0.22945,0.20887,0.47273,2.35602,1.07016,0.000539218,0.000179739,0.000539218,0.000179739,0.000539218,0.000179739,0.000539218,0.000179739
3,17.8094,0.53153,2.35952,1.15723,0.33552,0.64085,0.41214,0.38071,0.4683,2.01621,1.05026,0.000816503,0.000272168,0.000816503,0.000272168,0.000816503,0.000272168,0.000816503,0.000272168
4,21.6627,0.55018,1.99081,1.20311,0.3452,0.75352,0.43881,0.40712,0.46373,1.84747,1.03819,0.00108191,0.000360635,0.00108191,0.000360635,0.00108191,0.000360635,0.00108191,0.000360635
5,25.7871,0.55104,1.81348,1.19761,0.41982,0.78709,0.46544,0.43516,0.43962,1.82689,1.03028,0.00133543,0.000445142,0.00133543,0.000445142,0.00133543,0.000445142,0.00133543,0.000445142
6,29.9133,0.45872,1.48606,1.10602,0.39796,0.77686,0.48593,0.45234,0.43135,1.98286,1.01178,0.00157707,0.000525688,0.00157707,0.000525688,0.00157707,0.000525688,0.00157707,0.000525688
7,33.9423,0.4318,1.41452,1.07936,0.41474,0.8529,0.48035,0.44471,0.45336,1.9316,1.00578,0.00180682,0.000602274,0.00180682,0.000602274,0.00180682,0.000602274,0.00180682,0.000602274
8,37.6974,0.43662,1.31176,1.08663,0.44361,0.81768,0.50736,0.46348,0.50009,1.68228,1.01521,0.00202469,0.000674898,0.00202469,0.000674898,0.00202469,0.000674898,0.00202469,0.000674898
9,41.5364,0.42378,1.27855,1.07547,0.48613,0.69953,0.61474,0.55815,0.49406,1.60322,1.02541,0.00223069,0.000743562,0.00223069,0.000743562,0.00223069,0.000743562,0.00223069,0.000743562
10,45.1578,0.3561,1.11105,0.99828,0.71776,0.63252,0.68706,0.6321,0.43968,1.42057,0.98487,0.00242479,0.000808265,0.00242479,0.000808265,0.00242479,0.000808265,0.00242479,0.000808265
