class,precision,recall,mAP50,mAP50-95
all,0.9131253706911893,0.9327639541091214,0.9722169507206556,0.9432351931660937
frog-eye-leaf-spot,0.9391770155301108,0.9441344697754954,0.9804876548611112,0.9694672606310661
healthy,0.868858084153066,0.9287842582235106,0.9614119620904962,0.9246423691245804
rust,0.931341012390391,0.9253731343283582,0.9747512352103594,0.9355959497426344
