class,precision,recall,mAP50,mAP50-95
all,0.6019672714183354,0.6274912765368843,0.6574206055220183,0.5761032992430691
frog-eye-leaf-spot,0.7524542149048078,0.5,0.6303811666302473,0.605059933867835
healthy,0.510318157790068,0.6338028169014085,0.6665993093897663,0.5704962980612113
rust,0.5431294415601303,0.7486710127092444,0.675281340546041,0.552753665800161
