class,precision,recall,mAP50,mAP50-95
all,0.6174434383522748,0.5741295433437635,0.6566151946531656,0.612157045093604
frog-eye-leaf-spot,0.5186318219351252,0.5588235294117647,0.5561705506750958,0.5405219893758215
healthy,0.6239290166855559,0.6197183098591549,0.6804877169873287,0.6337014963695717
rust,0.7097694764361431,0.543846790760371,0.7331873162970726,0.6622476495354193
