epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,9.13065,0.56016,3.4863,1.11264,0.55549,0.31718,0.18124,0.14618,0.35728,3.74221,0.93144,4.287e-05,1.429e-05,4.287e-05,1.429e-05,4.287e-05,1.429e-05,4.287e-05,1.429e-05
2,12.7053,0.49655,3.07118,1.11548,0.56978,0.31248,0.18606,0.14752,0.35583,3.746,0.93121,0.000126064,4.20212e-05,0.000126064,4.20212e-05,0.000126064,4.20212e-05,0.000126064,4.20212e-05
3,15.7594,0.58394,3.32864,1.08994,0.58004,0.31718,0.18626,0.14867,0.3548,3.71175,0.93143,0.000205862,6.86206e-05,0.000205862,6.86206e-05,0.000205862,6.86206e-05,0.000205862,6.86206e-05
4,18.8297,0.57185,2.95438,1.17862,0.58123,0.31718,0.19532,0.15487,0.352,3.67281,0.9285,0.000282265,9.40882e-05,0.000282265,9.40882e-05,0.000282265,9.40882e-05,0.000282265,9.40882e-05
5,22.9981,0.46109,2.86934,1.08432,0.5615,0.35004,0.21981,0.17789,0.35057,3.50596,0.92737,0.000355272,0.000118424,0.000355272,0.000118424,0.000355272,0.000118424,0.000355272,0.000118424
6,25.3193,0.57586,3.03908,1.13593,0.59975,0.34757,0.24977,0.19844,0.34633,3.29377,0.92532,0.000424885,0.000141628,0.000424885,0.000141628,0.000424885,0.000141628,0.000424885,0.000141628
7,27.6261,0.40539,2.59313,1.01596,0.61797,0.34921,0.29115,0.23589,0.34025,3.06744,0.92091,0.000491102,0.000163701,0.000491102,0.000163701,0.000491102,0.000163701,0.000491102,0.000163701
8,29.9601,0.51001,2.49918,1.12721,0.58573,0.44692,0.35884,0.29649,0.33446,2.81827,0.9161,0.000553923,0.000184641,0.000553923,0.000184641,0.000553923,0.000184641,0.000553923,0.000184641
9,32.0844,0.5563,2.51694,1.13638,0.61693,0.52416,0.38532,0.32031,0.33185,2.69827,0.91221,0.00061335,0.00020445,0.00061335,0.00020445,0.00061335,0.00020445,0.00061335,0.00020445
10,34.1943,0.46692,2.31392,1.08806,0.65182,0.52334,0.41199,0.34322,0.32923,2.55396,0.9098,0.000669381,0.000223127,0.000669381,0.000223127,0.000669381,0.000223127,0.000669381,0.000223127
11,36.324,0.48625,2.08375,1.08594,0.66718,0.53387,0.42286,0.35524,0.3264,2.41434,0.90878,0.000722017,0.000240672,0.000722017,0.000240672,0.000722017,0.000240672,0.000722017,0.000240672
12,38.477,0.4309,2.07579,1.03815,0.6766,0.5029,0.43728,0.37476,0.32292,2.29598,0.90725,0.000771257,0.000257086,0.000771257,0.000257086,0.000771257,0.000257086,0.000771257,0.000257086
13,41.6753,0.4028,1.72937,0.98352,0.71153,0.45899,0.46379,0.40187,0.31778,2.203,0.90285,0.000817102,0.000272367,0.000817102,0.000272367,0.000817102,0.000272367,0.000817102,0.000272367
14,45.1187,0.4611,2.06243,1.04817,0.72029,0.46637,0.48958,0.42973,0.31513,2.12684,0.89884,0.000859552,0.000286517,0.000859552,0.000286517,0.000859552,0.000286517,0.000859552,0.000286517
15,49.9247,0.44632,1.51992,1.0511,0.71206,0.45347,0.5028,0.4486,0.31256,2.05159,0.895,0.000898607,0.000299536,0.000898607,0.000299536,0.000898607,0.000299536,0.000898607,0.000299536
16,53.6917,0.45613,1.54986,1.04095,0.71703,0.45816,0.51785,0.46955,0.31296,2.00684,0.89277,0.000934266,0.000311422,0.000934266,0.000311422,0.000934266,0.000311422,0.000934266,0.000311422
17,61.6778,0.42996,1.63329,1.02631,0.68928,0.51616,0.53623,0.48786,0.31925,1.94553,0.89422,0.00096653,0.000322177,0.00096653,0.000322177,0.00096653,0.000322177,0.00096653,0.000322177
18,69.686,0.45496,1.53385,1.04177,0.69516,0.5283,0.55606,0.51156,0.3241,1.87396,0.89692,0.000995399,0.0003318,0.000995399,0.0003318,0.000995399,0.0003318,0.000995399,0.0003318
19,77.6672,0.48058,1.66148,1.10588,0.7192,0.50207,0.57497,0.5294,0.32545,1.80072,0.89542,0.00102087,0.000340291,0.00102087,0.000340291,0.00102087,0.000340291,0.00102087,0.000340291
20,85.701,0.36909,1.33725,1.02574,0.37783,0.8164,0.5942,0.54897,0.32632,1.72009,0.89389,0.00104295,0.00034765,0.00104295,0.00034765,0.00104295,0.00034765,0.00104295,0.00034765
