epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,3.94979,0.52893,3.00551,1.0863,0.00661,0.99296,0.18829,0.15624,0.43946,2.92716,0.98305,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05
2,7.61994,0.59995,2.99759,1.15079,0.00662,0.99296,0.19073,0.16194,0.42531,2.90606,0.97729,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059
3,10.4849,0.53188,2.95832,1.0795,0.00662,0.99296,0.20222,0.17168,0.41465,2.8711,0.9683,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138
4,14.3646,0.54463,2.90607,1.10822,0.00662,0.99296,0.22209,0.18977,0.41652,2.83784,0.96698,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916
5,16.8593,0.56191,2.87516,1.13073,0.00664,0.99296,0.24731,0.21034,0.41331,2.7942,0.95877,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394
6,19.1667,0.5255,2.78768,1.10303,0.00658,0.98592,0.25919,0.22284,0.41413,2.75774,0.95326,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557
7,21.4925,0.51547,2.76159,1.0957,0.17054,0.73239,0.28776,0.24715,0.40508,2.71136,0.94335,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447
8,23.8192,0.50984,2.75534,1.10949,0.27847,0.6831,0.30353,0.26016,0.40796,2.64907,0.937,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022
9,26.1992,0.52231,2.71222,1.1154,0.41954,0.45843,0.35923,0.31673,0.42093,2.54054,0.94625,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297
10,28.3829,0.47408,2.6372,1.0691,0.45005,0.24491,0.38919,0.34132,0.42558,2.47604,0.95504,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271
11,30.8245,0.49743,2.58017,1.07745,0.47341,0.38031,0.40261,0.36364,0.40553,2.39843,0.9333,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944
12,33.1036,0.53419,2.53486,1.09912,0.43221,0.48418,0.41363,0.37017,0.40872,2.34141,0.92793,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317
13,35.0831,0.48826,2.48582,1.07646,0.39641,0.47854,0.41593,0.37059,0.41385,2.31565,0.93138,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389
14,37.2615,0.49676,2.42649,1.06908,0.37251,0.54382,0.41961,0.37547,0.41964,2.26815,0.93865,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161
15,39.6207,0.47913,2.35847,1.07493,0.40635,0.56155,0.43447,0.37977,0.4346,2.2231,0.96292,0.00267489,0.000891632,0.00267489,0.000891632,0.00267489,0.000891632,0.00267489,0.000891632
16,41.6018,0.46447,2.28783,1.0593,0.4039,0.55849,0.43161,0.37832,0.42622,2.20111,0.95959,0.00277741,0.000925802,0.00277741,0.000925802,0.00277741,0.000925802,0.00277741,0.000925802
