epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,8.14042,0.54901,3.15376,1.09877,0.57939,0.31718,0.18325,0.1465,0.35285,3.7374,0.93072,0.00021435,7.145e-05,0.00021435,7.145e-05,0.00021435,7.145e-05,0.00021435,7.145e-05
2,14.2982,0.54253,2.9334,1.10251,0.56744,0.36882,0.24065,0.19502,0.34072,3.28797,0.9219,0.000462233,0.000154078,0.000462233,0.000154078,0.000462233,0.000154078,0.000462233,0.000154078
3,18.673,0.49786,2.40327,1.05234,0.6524,0.51353,0.40688,0.34043,0.32998,2.62104,0.90918,0.00069993,0.00023331,0.00069993,0.00023331,0.00069993,0.00023331,0.00069993,0.00023331
4,23.1371,0.47795,2.09948,1.04795,0.7042,0.43864,0.45461,0.39133,0.32198,2.27684,0.89951,0.000927441,0.000309147,0.000927441,0.000309147,0.000927441,0.000309147,0.000927441,0.000309147
5,26.2303,0.41998,1.76285,0.99759,0.73924,0.45857,0.54386,0.49159,0.30931,2.02041,0.88696,0.00114477,0.000381589,0.00114477,0.000381589,0.00114477,0.000381589,0.00114477,0.000381589
6,29.4591,0.44668,1.57232,1.03236,0.49672,0.74923,0.65878,0.62076,0.3146,1.70737,0.88889,0.00135191,0.000450635,0.00135191,0.000450635,0.00135191,0.000450635,0.00135191,0.000450635
7,32.4552,0.42568,1.35943,1.01067,0.65433,0.74247,0.70191,0.65731,0.31305,1.46047,0.87884,0.00154886,0.000516286,0.00154886,0.000516286,0.00154886,0.000516286,0.00154886,0.000516286
8,35.4483,0.41171,1.24036,1.00662,0.67202,0.70918,0.73953,0.69684,0.30891,1.34789,0.86734,0.00173563,0.000578542,0.00173563,0.000578542,0.00173563,0.000578542,0.00173563,0.000578542
9,38.4201,0.41175,1.18561,1.00074,0.76151,0.70983,0.80403,0.76217,0.30351,1.15242,0.86446,0.00191221,0.000637403,0.00191221,0.000637403,0.00191221,0.000637403,0.00191221,0.000637403
10,41.1996,0.38723,0.95336,0.95913,0.74528,0.71612,0.78437,0.74173,0.30681,1.11747,0.86653,0.0020786,0.000692868,0.0020786,0.000692868,0.0020786,0.000692868,0.0020786,0.000692868
