epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,235.476,0.41354,0.59123,0.66735,0.94712,0.92431,0.78489,0.92741,0.85565,0.92955,0.78991,0.92789,0.8568,0.37491,0.99215,0.66081,0.87834,0.00101873,0.00101873,0.00101873
31,243.478,0.41484,0.57212,0.70144,0.94138,0.86054,0.81564,0.90472,0.82924,0.85163,0.80644,0.89715,0.8176,0.3837,1.01589,0.62654,0.87122,0.00100459,0.00100459,0.00100459
32,251.213,0.42057,0.57211,0.66379,0.94867,0.64596,0.788,0.84884,0.78866,0.64596,0.788,0.84899,0.79361,0.38694,0.70271,1.06637,0.86352,0.00099044,0.00099044,0.00099044
33,258.925,0.41221,0.57625,0.67462,0.94818,0.89055,0.83743,0.92572,0.83373,0.8842,0.83267,0.92576,0.86017,0.41314,0.83575,0.57082,0.91858,0.000976293,0.000976293,0.000976293
34,266.798,0.41636,0.58144,0.66475,0.9482,0.82404,0.80728,0.90249,0.82077,0.82404,0.80728,0.90133,0.83153,0.38576,0.81144,0.65287,0.90618,0.000962146,0.000962146,0.000962146
35,275.52,0.38372,0.53166,0.63408,0.93412,0.85456,0.82059,0.90718,0.82504,0.85456,0.82059,0.91202,0.83442,0.38495,0.87308,0.63182,0.89532,0.000947999,0.000947999,0.000947999
36,283.565,0.39657,0.54437,0.61608,0.93437,0.89873,0.82979,0.92799,0.87243,0.90402,0.83426,0.9336,0.87824,0.35477,0.72551,0.57333,0.87156,0.000933851,0.000933851,0.000933851
37,291.224,0.41084,0.5097,0.67278,0.94598,0.83883,0.76101,0.86198,0.76855,0.83603,0.76136,0.86378,0.78271,0.45244,0.86633,0.78226,0.94231,0.000919704,0.000919704,0.000919704
38,298.751,0.38726,0.50175,0.61329,0.92572,0.92867,0.76448,0.94012,0.85556,0.92168,0.75977,0.93636,0.86203,0.42173,0.74366,0.59892,0.9043,0.000905557,0.000905557,0.000905557
39,306.466,0.39561,0.51604,0.64427,0.93722,0.84017,0.84004,0.9061,0.8483,0.84017,0.84004,0.90657,0.84926,0.38963,0.78558,0.59551,0.91282,0.00089141,0.00089141,0.00089141
40,314.53,0.40322,0.54895,0.61799,0.94573,0.86711,0.86193,0.92672,0.86172,0.87174,0.86669,0.92811,0.87261,0.37691,0.87818,0.62802,0.86621,0.000877263,0.000877263,0.000877263
41,321.952,0.38644,0.49761,0.60692,0.92992,0.87798,0.8148,0.9269,0.86605,0.87798,0.8148,0.92651,0.86569,0.35512,0.79711,0.57552,0.87338,0.000863116,0.000863116,0.000863116
42,329.46,0.38572,0.4964,0.58807,0.92948,0.87436,0.78125,0.89934,0.84279,0.8793,0.78602,0.90368,0.84523,0.3247,0.76905,0.62024,0.85145,0.000848969,0.000848969,0.000848969
43,337.33,0.36664,0.52182,0.60323,0.91993,0.84647,0.83633,0.91027,0.85493,0.84647,0.83633,0.90432,0.8569,0.3364,0.74223,0.55112,0.86381,0.000834822,0.000834822,0.000834822
44,345.688,0.37475,0.48844,0.59157,0.9177,0.8871,0.84986,0.9278,0.8767,0.8871,0.84986,0.92614,0.86719,0.35097,0.7359,0.5561,0.851,0.000820675,0.000820675,0.000820675
