class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8289525986644065,0.7771072177883324,0.8835467410553834,0.7056760980880625,0.8308911602377004,0.6044773871615284
frog-eye-leaf-spot,0.9463542832294097,0.7352941176470589,0.9245228212686007,0.8116628076030556,0.9170898887986655,0.8268910258526049
frog-eye-leaf-spot_lession,0.9026251029393213,0.7928059638585954,0.9174747352681959,0.6649483966002588,0.8203686263335846,0.37395116075749024
healthy,0.6339801193134527,0.8165788645788645,0.7994049790847009,0.6975708046575008,0.7964865798269459,0.7023910833909861
rust,0.8158427244448749,0.8928571428571429,0.9450199662916364,0.8124928406707644,0.9450199662916364,0.825667561544841
rust_lession,0.845960763394974,0.648,0.8313112033637827,0.5417056409087329,0.6754907399376694,0.2934861042617205
