epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.43128,0.775,3.97319,1.33188,0.1224,0.27334,0.13017,0.08803,0.59698,3.34199,1.22998,3.334e-05,3.334e-05,3.334e-05
2,12.1265,0.77675,3.89746,1.34876,0.13329,0.22926,0.13972,0.09942,0.59409,3.38094,1.22288,8.16997e-05,8.16997e-05,8.16997e-05
3,14.6557,0.76544,3.97713,1.35669,0.17772,0.37157,0.17397,0.10852,0.58932,2.90129,1.21266,0.000128079,0.000128079,0.000128079
4,17.5102,0.67212,2.49298,1.25209,0.31576,0.49009,0.30118,0.21192,0.62684,2.39552,1.25294,0.000172478,0.000172478,0.000172478
5,20.1888,0.64506,1.88408,1.22664,0.36324,0.76899,0.36559,0.26401,0.71207,2.52131,1.29982,0.000214896,0.000214896,0.000214896
6,22.8489,0.63882,1.80023,1.22856,0.30887,0.73076,0.32359,0.23027,0.76066,2.91194,1.34701,0.000255334,0.000255334,0.000255334
7,25.5244,0.65656,1.66927,1.19346,0.28617,0.69066,0.30215,0.22937,0.76862,2.48246,1.39328,0.000293792,0.000293792,0.000293792
8,28.0696,0.59582,1.68155,1.18582,0.33576,0.61398,0.33325,0.26252,0.75364,2.27303,1.35762,0.000330269,0.000330269,0.000330269
9,30.639,0.69675,1.68053,1.25808,0.40618,0.62285,0.48536,0.38667,0.75722,1.94611,1.35677,0.000364766,0.000364766,0.000364766
10,33.2347,0.66311,1.7025,1.21905,0.40333,0.66596,0.4748,0.38719,0.75397,1.88748,1.34502,0.000397283,0.000397283,0.000397283
11,35.8949,0.64665,1.53812,1.17994,0.3295,0.69269,0.43378,0.3527,0.71649,2.33739,1.32173,0.000427819,0.000427819,0.000427819
12,38.4527,0.66658,1.49264,1.19131,0.32702,0.59901,0.42417,0.34188,0.70535,2.48483,1.32329,0.000456375,0.000456375,0.000456375
13,41.0301,0.62695,1.34021,1.17497,0.31442,0.70626,0.37294,0.27896,0.86869,2.82133,1.47077,0.00048295,0.00048295,0.00048295
14,43.6169,0.65371,1.43338,1.21658,0.36368,0.68988,0.43574,0.33439,0.85593,2.41838,1.45981,0.000507545,0.000507545,0.000507545
