epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.89263,0.77253,3.32763,1.29179,0.23729,0.46611,0.33129,0.26432,0.54713,3.61022,1.06747,7.145e-05,7.145e-05,7.145e-05
2,12.1583,0.73015,2.86005,1.25099,0.63873,0.43634,0.48194,0.408,0.48162,2.55397,1.0205,0.000154078,0.000154078,0.000154078
3,15.4006,0.64981,2.15395,1.19,0.4766,0.7378,0.62666,0.54223,0.47685,1.99764,1.02176,0.00023331,0.00023331,0.00023331
4,17.8909,0.60764,1.63588,1.12678,0.51589,0.69309,0.63146,0.55819,0.44632,1.67867,1.01168,0.000309147,0.000309147,0.000309147
5,20.4508,0.58803,1.61916,1.08199,0.49028,0.71803,0.53461,0.46171,0.51251,1.67429,1.06426,0.000381589,0.000381589,0.000381589
6,23.1468,0.59515,1.57222,1.08935,0.43847,0.64088,0.49021,0.43478,0.48197,1.63716,1.04288,0.000450635,0.000450635,0.000450635
7,25.5534,0.58146,1.23907,1.09768,0.5056,0.71062,0.61208,0.55498,0.45374,1.41028,0.98418,0.000516286,0.000516286,0.000516286
8,28.0196,0.61501,1.35791,1.10353,0.50838,0.78783,0.67506,0.60569,0.47386,1.43648,1.00984,0.000578542,0.000578542,0.000578542
9,30.5081,0.56947,1.35699,1.11076,0.46772,0.64665,0.56208,0.49922,0.51104,1.57176,1.04489,0.000637403,0.000637403,0.000637403
10,32.9335,0.63964,1.31545,1.12565,0.51908,0.50241,0.55533,0.483,0.46929,1.77721,1.01486,0.000692868,0.000692868,0.000692868
11,35.5845,0.62567,1.20112,1.12248,0.53823,0.61959,0.65348,0.57022,0.46753,2.08844,1.03554,0.000744938,0.000744938,0.000744938
12,38.0319,0.57758,1.13089,1.09583,0.53946,0.7196,0.68664,0.62041,0.47491,1.52988,1.02901,0.000793612,0.000793612,0.000793612
13,40.4582,0.58742,1.1778,1.11714,0.56065,0.64549,0.64119,0.56181,0.49989,1.38873,1.05384,0.000838892,0.000838892,0.000838892
14,42.8199,0.57053,1.22061,1.10147,0.55941,0.46723,0.47857,0.40471,0.55473,1.95305,1.09213,0.000880776,0.000880776,0.000880776
15,45.2208,0.59927,1.08321,1.08504,0.54915,0.40802,0.42703,0.36531,0.54101,2.36225,1.07614,0.000919264,0.000919264,0.000919264
16,47.6339,0.59293,1.09282,1.10174,0.38069,0.61108,0.46839,0.40141,0.5345,2.08519,1.0566,0.000954358,0.000954358,0.000954358
17,50.0133,0.51727,1.07904,1.04404,0.34974,0.51027,0.35721,0.30124,0.58782,2.38204,1.15561,0.000976293,0.000976293,0.000976293
18,52.3704,0.5392,1.11969,1.09437,0.45822,0.58533,0.48372,0.40407,0.58562,1.89161,1.14112,0.000947999,0.000947999,0.000947999
19,54.7015,0.60501,1.14709,1.10153,0.67938,0.63647,0.70767,0.61038,0.60053,1.39836,1.15087,0.000919704,0.000919704,0.000919704
