epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,6.34594,0.60712,3.87949,1.20147,0.16167,0.63015,0.18692,0.14769,0.42335,5.63343,0.98687,0.00015003,5.001e-05,0.00015003,5.001e-05,0.00015003,5.001e-05,0.00015003,5.001e-05
2,8.73255,0.6779,3.88575,1.24606,0.163,0.7024,0.18891,0.14595,0.43262,5.77987,0.99311,0.000343139,0.00011438,0.000343139,0.00011438,0.000343139,0.00011438,0.000343139,0.00011438
3,11.3077,0.58812,3.22614,1.15213,0.25931,0.64293,0.2603,0.2112,0.43425,5.28945,0.99245,0.000528326,0.000176109,0.000528326,0.000176109,0.000528326,0.000176109,0.000528326,0.000176109
4,15.158,0.63596,2.97646,1.21581,0.31067,0.85029,0.34156,0.28988,0.43248,4.57577,0.98587,0.000705591,0.000235197,0.000705591,0.000235197,0.000705591,0.000235197,0.000705591,0.000235197
5,17.6075,0.58836,2.27937,1.15479,0.3326,0.76656,0.37181,0.32128,0.43398,4.46242,0.98383,0.000874935,0.000291645,0.000874935,0.000291645,0.000874935,0.000291645,0.000874935,0.000291645
6,20.0335,0.54765,2.06592,1.11385,0.38917,0.6784,0.39823,0.34438,0.43563,4.37569,0.98475,0.00103636,0.000345452,0.00103636,0.000345452,0.00103636,0.000345452,0.00103636,0.000345452
7,22.414,0.56601,1.97391,1.13041,0.41253,0.72248,0.41467,0.35716,0.44569,4.15696,0.99158,0.00118986,0.000396619,0.00118986,0.000396619,0.00118986,0.000396619,0.00118986,0.000396619
8,24.7796,0.57598,1.82742,1.15815,0.42972,0.71805,0.45776,0.38924,0.47152,3.77354,1.01562,0.00133544,0.000445146,0.00133544,0.000445146,0.00133544,0.000445146,0.00133544,0.000445146
9,27.131,0.49796,1.60985,1.06361,0.47457,0.70396,0.52554,0.44142,0.47658,3.34528,1.02752,0.00147309,0.000491032,0.00147309,0.000491032,0.00147309,0.000491032,0.00147309,0.000491032
10,29.4551,0.4773,1.47376,1.05603,0.52775,0.69249,0.6003,0.51556,0.47867,3.11839,1.03363,0.00160283,0.000534277,0.00160283,0.000534277,0.00160283,0.000534277,0.00160283,0.000534277
11,31.8385,0.5295,1.43701,1.1358,0.59292,0.68957,0.65569,0.55667,0.49326,2.53742,1.0428,0.00172464,0.000574882,0.00172464,0.000574882,0.00172464,0.000574882,0.00172464,0.000574882
