class,precision,recall,mAP50,mAP50-95
all,0.551730205214799,0.5623500274989776,0.5475912027805113,0.5152090473149307
frog-eye-leaf-spot,0.5656020810006317,0.5362936923039225,0.576540200060764,0.5677134625149654
healthy,0.48024847147654165,0.5211267605633803,0.45924591369631135,0.42818658529430975
rust,0.6093400631672237,0.6296296296296297,0.6069874945844586,0.549727094135517
