epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,7.27187,1.10909,4.29953,1.65783,0.11123,0.23566,0.09209,0.06941,1.04318,4.36956,1.82952,0.00017148,5.716e-05,0.00017148,5.716e-05,0.00017148,5.716e-05,0.00017148,5.716e-05
2,12.6146,1.15082,4.27123,1.66562,0.11929,0.2923,0.10864,0.08156,0.88929,4.26568,1.64762,0.000378191,0.000126064,0.000378191,0.000126064,0.000378191,0.000126064,0.000378191,0.000126064
3,17.5932,1.01575,3.8873,1.57888,0.16928,0.30719,0.14267,0.10921,0.65078,3.93014,1.3876,0.000576413,0.000192138,0.000576413,0.000192138,0.000576413,0.000192138,0.000576413,0.000192138
4,20.6438,0.95502,3.54904,1.5407,0.17261,0.36381,0.16785,0.14046,0.57209,3.6597,1.29556,0.000766147,0.000255382,0.000766147,0.000255382,0.000766147,0.000255382,0.000766147,0.000255382
5,23.6236,0.92291,3.32017,1.46825,0.27897,0.28904,0.23165,0.20472,0.49496,3.29576,1.18164,0.000947393,0.000315798,0.000947393,0.000315798,0.000947393,0.000315798,0.000947393,0.000315798
6,28.4897,0.79388,2.99528,1.36735,0.2698,0.38604,0.2868,0.25597,0.44855,3.08331,1.1166,0.00112015,0.000373383,0.00112015,0.000373383,0.00112015,0.000373383,0.00112015,0.000373383
7,31.4119,0.6818,2.62593,1.29487,0.33181,0.46616,0.36599,0.32989,0.39657,2.97458,1.04056,0.00128442,0.00042814,0.00128442,0.00042814,0.00128442,0.00042814,0.00128442,0.00042814
8,34.1307,0.68698,2.28651,1.26055,0.33627,0.57078,0.39802,0.36034,0.3718,3.01922,1.00166,0.0014402,0.000480067,0.0014402,0.000480067,0.0014402,0.000480067,0.0014402,0.000480067
9,36.9993,0.629,2.07517,1.23913,0.36534,0.58517,0.42406,0.39349,0.34656,2.83656,0.96425,0.00158749,0.000529164,0.00158749,0.000529164,0.00158749,0.000529164,0.00158749,0.000529164
10,39.6983,0.64287,1.90401,1.23566,0.2607,0.69459,0.42959,0.39987,0.33859,2.68647,0.95326,0.0017263,0.000575433,0.0017263,0.000575433,0.0017263,0.000575433,0.0017263,0.000575433
11,42.3772,0.55376,1.57789,1.13895,0.27003,0.59558,0.4387,0.40629,0.32995,2.47698,0.95054,0.00185661,0.000618871,0.00185661,0.000618871,0.00185661,0.000618871,0.00185661,0.000618871
12,45.0423,0.47125,1.47854,1.08909,0.30532,0.68265,0.44514,0.40899,0.33675,2.2019,0.95337,0.00197844,0.000659481,0.00197844,0.000659481,0.00197844,0.000659481,0.00197844,0.000659481
13,47.4991,0.538,1.37878,1.15441,0.38359,0.5904,0.46981,0.43482,0.32971,2.02238,0.94241,0.00209178,0.000697261,0.00209178,0.000697261,0.00209178,0.000697261,0.00209178,0.000697261
14,50.16,0.53898,1.20637,1.15047,0.59429,0.47519,0.51521,0.48326,0.31652,1.70039,0.92119,0.00219663,0.000732211,0.00219663,0.000732211,0.00219663,0.000732211,0.00219663,0.000732211
15,52.7964,0.48626,1.13841,1.10082,0.6097,0.52415,0.55801,0.52596,0.30905,1.63026,0.90708,0.002293,0.000764332,0.002293,0.000764332,0.002293,0.000764332,0.002293,0.000764332
16,55.2915,0.46943,1.10088,1.07432,0.58568,0.48674,0.54513,0.51494,0.30627,1.71796,0.90423,0.00238087,0.000793624,0.00238087,0.000793624,0.00238087,0.000793624,0.00238087,0.000793624
17,58.2082,0.45992,0.95131,1.05101,0.59633,0.53261,0.59913,0.56645,0.30966,1.51401,0.90495,0.00246026,0.000820086,0.00246026,0.000820086,0.00246026,0.000820086,0.00246026,0.000820086
18,64.6312,0.45186,0.85245,1.02319,0.69314,0.49865,0.61587,0.58611,0.32479,1.41455,0.91113,0.00253116,0.000843719,0.00253116,0.000843719,0.00253116,0.000843719,0.00253116,0.000843719
19,72.6042,0.46526,0.82068,1.03,0.75634,0.51291,0.63924,0.60561,0.3303,1.3234,0.90853,0.00259357,0.000864522,0.00259357,0.000864522,0.00259357,0.000864522,0.00259357,0.000864522
20,75.1679,0.41049,0.74922,1.01463,0.62467,0.63161,0.66223,0.62712,0.31612,1.33418,0.90026,0.00264749,0.000882496,0.00264749,0.000882496,0.00264749,0.000882496,0.00264749,0.000882496
